  7.9314041e-002  6.7038103e-001
  7.9849946e-002  6.7018404e-001
  8.0385852e-002  6.7001818e-001
  8.0921758e-002  6.6988335e-001
  8.1457663e-002  6.6977948e-001
  8.1993569e-002  6.6970647e-001
  8.2529475e-002  6.6966421e-001
  8.3065380e-002  6.6965257e-001
  1.8274384e-001  6.6680152e-001
  1.8327974e-001  6.6379514e-001
  1.8381565e-001  6.6074800e-001
  1.8435155e-001  6.5766065e-001
  1.8488746e-001  6.5453364e-001
  1.8542337e-001  6.5136752e-001
  1.8595927e-001  6.4816289e-001
  1.8649518e-001  6.4492032e-001
  1.8703108e-001  6.4164045e-001
  1.8756699e-001  6.3832389e-001
  1.8810289e-001  6.3497128e-001
  1.8863880e-001  6.3158329e-001
  1.8917471e-001  6.2816059e-001
  1.8971061e-001  6.2470387e-001
  1.9024652e-001  6.2121382e-001
  1.9078242e-001  6.1769117e-001
  1.9131833e-001  6.1413665e-001
  1.9185423e-001  6.1055099e-001
  1.9239014e-001  6.0693498e-001
  1.9292605e-001  6.0328937e-001
  1.9346195e-001  5.9961495e-001
  1.9399786e-001  5.9591253e-001
  1.9453376e-001  5.9218292e-001
  1.9506967e-001  5.8842694e-001
  1.9560557e-001  5.8464544e-001
  1.9614148e-001  5.8083926e-001
  1.9667738e-001  5.7700928e-001
  1.9721329e-001  5.7315637e-001
  1.9774920e-001  5.6928141e-001
  1.9828510e-001  5.6538531e-001
  1.9882101e-001  5.6146898e-001
  1.9935691e-001  5.5753334e-001
  1.9989282e-001  5.5357933e-001
  2.0042872e-001  5.4960788e-001
  2.0096463e-001  5.4561996e-001
  2.0150054e-001  5.4161653e-001
  2.0203644e-001  5.3759855e-001
  2.0257235e-001  5.3356702e-001
  2.0310825e-001  5.2952293e-001
  2.0364416e-001  5.2546727e-001
  2.0418006e-001  5.2140107e-001
  2.0471597e-001  5.1732533e-001
  2.0525188e-001  5.1324109e-001
  2.0578778e-001  5.0914937e-001
  2.0632369e-001  5.0505123e-001
  2.0685959e-001  5.0094770e-001
  2.0739550e-001  4.9683985e-001
  2.0793140e-001  4.9272874e-001
  2.0846731e-001  4.8861543e-001
  2.0900322e-001  4.8450099e-001
  2.0953912e-001  4.8038652e-001
  2.1007503e-001  4.7627308e-001
  2.1061093e-001  4.7216178e-001
  2.1114684e-001  4.6805371e-001
  2.1168274e-001  4.6394995e-001
  2.1221865e-001  4.5985163e-001
  2.1275456e-001  4.5575983e-001
  2.1329046e-001  4.5167567e-001
  2.1382637e-001  4.4760026e-001
  2.1436227e-001  4.4353472e-001
  2.1489818e-001  4.3948015e-001
  2.1543408e-001  4.3543768e-001
  2.1596999e-001  4.3140843e-001
  2.1650589e-001  4.2739351e-001
  2.1704180e-001  4.2339405e-001
  2.1757771e-001  4.1941116e-001
  2.1811361e-001  4.1544597e-001
  2.1864952e-001  4.1149960e-001
  2.1918542e-001  4.0757316e-001
  2.1972133e-001  4.0366778e-001
  2.2025723e-001  3.9978456e-001
  2.2079314e-001  3.9592464e-001
  2.2132905e-001  3.9208911e-001
  2.2186495e-001  3.8827909e-001
  2.2240086e-001  3.8449568e-001
  2.2293676e-001  3.8073999e-001
  2.2347267e-001  3.7701312e-001
  2.2400857e-001  3.7331616e-001
  2.2454448e-001  3.6965020e-001
  2.2508039e-001  3.6601633e-001
  2.2561629e-001  3.6241564e-001
  2.2615220e-001  3.5884919e-001
  2.2668810e-001  3.5531806e-001
  2.2722401e-001  3.5182330e-001
  2.2775991e-001  3.4836598e-001
  2.2829582e-001  3.4494715e-001
  2.2883173e-001  3.4156784e-001
  2.2936763e-001  3.3822909e-001
  2.2990354e-001  3.3493193e-001
  2.3043944e-001  3.3167738e-001
  2.3097535e-001  3.2846643e-001
  2.3151125e-001  3.2530010e-001
  2.3204716e-001  3.2217937e-001
  2.3258307e-001  3.1910522e-001
  2.3311897e-001  3.1607862e-001
  2.3365488e-001  3.1310054e-001
  2.3419078e-001  3.1017191e-001
  2.3472669e-001  3.0729368e-001
  2.3526259e-001  3.0446676e-001
  2.3579850e-001  3.0169209e-001
  2.3633441e-001  2.9897054e-001
  2.3687031e-001  2.9630302e-001
  2.3740622e-001  2.9369039e-001
  2.3794212e-001  2.9113353e-001
  2.3847803e-001  2.8863327e-001
  2.3901393e-001  2.8619045e-001
  2.3954984e-001  2.8380590e-001
  2.4008574e-001  2.8148041e-001
  2.4062165e-001  2.7921478e-001
  2.4115756e-001  2.7700978e-001
  2.4169346e-001  2.7486617e-001
  2.4222937e-001  2.7278470e-001
  2.4276527e-001  2.7076610e-001
  2.4330118e-001  2.6881106e-001
  2.4383708e-001  2.6692030e-001
  2.4437299e-001  2.6509448e-001
  2.4490890e-001  2.6333427e-001
  2.4544480e-001  2.6164032e-001
  2.4598071e-001  2.6001323e-001
  2.4651661e-001  2.5845363e-001
  2.4705252e-001  2.5696210e-001
  2.4758842e-001  2.5553922e-001
  2.4812433e-001  2.5418552e-001
  2.4866024e-001  2.5290155e-001
  2.4919614e-001  2.5168782e-001
  2.4973205e-001  2.5054483e-001
  2.5026795e-001  2.4947303e-001
  2.5080386e-001  2.4847290e-001
  2.5133976e-001  2.4754486e-001
  2.5187567e-001  2.4668933e-001
  2.5241158e-001  2.4590669e-001
  2.5294748e-001  2.4519733e-001
  2.5348339e-001  2.4456159e-001
  2.5401929e-001  2.4399980e-001
  2.5455520e-001  2.4351227e-001
  2.5509110e-001  2.4309929e-001
  2.5562701e-001  2.4276112e-001
  2.5616292e-001  2.4249801e-001
  2.5669882e-001  2.4231017e-001
  2.5723473e-001  2.4219780e-001
  2.5777063e-001  2.4216109e-001
  4.0943194e-001  2.4057882e-001
  4.0996785e-001  2.3341958e-001
  4.1050375e-001  2.2627925e-001
  4.1103966e-001  2.1915982e-001
  4.1157556e-001  2.1206330e-001
  4.1211147e-001  2.0499168e-001
  4.1264737e-001  1.9794695e-001
  4.1318328e-001  1.9093112e-001
  4.1371919e-001  1.8394617e-001
  4.1425509e-001  1.7699409e-001
  4.1479100e-001  1.7007685e-001
  4.1532690e-001  1.6319645e-001
  4.1586281e-001  1.5635483e-001
  4.1639871e-001  1.4955397e-001
  4.1693462e-001  1.4279583e-001
  4.1747053e-001  1.3608236e-001
  4.1800643e-001  1.2941549e-001
  4.1854234e-001  1.2279715e-001
  4.1907824e-001  1.1622928e-001
  4.1961415e-001  1.0971378e-001
  4.2015005e-001  1.0325256e-001
  4.2068596e-001  9.6847509e-002
  4.2122186e-001  9.0500503e-002
  4.2175777e-001  8.4213412e-002
  4.2229368e-001  7.7988090e-002
  4.2282958e-001  7.1826377e-002
  4.2336549e-001  6.5730102e-002
  4.2390139e-001  5.9701076e-002
  4.2443730e-001  5.3741096e-002
  4.2497320e-001  4.7851944e-002
  4.2550911e-001  4.2035385e-002
  4.2604502e-001  3.6293166e-002
  4.2658092e-001  3.0627019e-002
  4.2711683e-001  2.5038656e-002
  4.2765273e-001  1.9529772e-002
  4.2818864e-001  1.4102041e-002
  4.2872454e-001  8.7571190e-003
  4.2926045e-001  3.4966413e-003
  4.2979636e-001 -1.6777776e-003
  4.3033226e-001 -6.7645443e-003
  4.3086817e-001 -1.1762087e-002
  4.3140407e-001 -1.6668857e-002
  4.3193998e-001 -2.1483326e-002
  4.3247588e-001 -2.6203992e-002
  4.3301179e-001 -3.0829376e-002
  4.3354770e-001 -3.5358021e-002
  4.3408360e-001 -3.9788497e-002
  4.3461951e-001 -4.4119399e-002
  4.3515541e-001 -4.8349348e-002
  4.3569132e-001 -5.2476989e-002
  4.3622722e-001 -5.6500996e-002
  4.3676313e-001 -6.0420068e-002
  4.3729904e-001 -6.4232935e-002
  4.3783494e-001 -6.7938350e-002
  4.3837085e-001 -7.1535099e-002
  4.3890675e-001 -7.5021995e-002
  4.3944266e-001 -7.8397879e-002
  4.3997856e-001 -8.1661624e-002
  4.4051447e-001 -8.4812130e-002
  4.4105038e-001 -8.7848331e-002
  4.4158628e-001 -9.0769190e-002
  4.4212219e-001 -9.3573700e-002
  4.4265809e-001 -9.6260889e-002
  4.4319400e-001 -9.8829813e-002
  4.4372990e-001 -1.0127956e-001
  4.4426581e-001 -1.0360926e-001
  4.4480171e-001 -1.0581806e-001
  4.4533762e-001 -1.0790516e-001
  4.4587353e-001 -1.0986977e-001
  4.4640943e-001 -1.1171115e-001
  4.4694534e-001 -1.1342860e-001
  4.4748124e-001 -1.1502143e-001
  4.4801715e-001 -1.1648901e-001
  4.4855305e-001 -1.1783074e-001
  4.4908896e-001 -1.1904603e-001
  4.4962487e-001 -1.2013437e-001
  4.5016077e-001 -1.2109524e-001
  4.5069668e-001 -1.2192820e-001
  4.5123258e-001 -1.2263280e-001
  4.5176849e-001 -1.2320867e-001
  4.5230439e-001 -1.2365544e-001
  4.5284030e-001 -1.2397281e-001
  4.5337621e-001 -1.2416049e-001
  4.5391211e-001 -1.2421824e-001
  6.1843516e-001 -1.2488780e-001
  6.1897106e-001 -1.3419491e-001
  6.1950697e-001 -1.4341833e-001
  6.2004287e-001 -1.5255536e-001
  6.2057878e-001 -1.6160334e-001
  6.2111468e-001 -1.7055961e-001
  6.2165059e-001 -1.7942155e-001
  6.2218650e-001 -1.8818655e-001
  6.2272240e-001 -1.9685203e-001
  6.2325831e-001 -2.0541544e-001
  6.2379421e-001 -2.1387425e-001
  6.2433012e-001 -2.2222594e-001
  6.2486602e-001 -2.3046804e-001
  6.2540193e-001 -2.3859810e-001
  6.2593783e-001 -2.4661369e-001
  6.2647374e-001 -2.5451242e-001
  6.2700965e-001 -2.6229192e-001
  6.2754555e-001 -2.6994986e-001
  6.2808146e-001 -2.7748393e-001
  6.2861736e-001 -2.8489187e-001
  6.2915327e-001 -2.9217142e-001
  6.2968917e-001 -2.9932039e-001
  6.3022508e-001 -3.0633660e-001
  6.3076099e-001 -3.1321791e-001
  6.3129689e-001 -3.1996223e-001
  6.3183280e-001 -3.2656747e-001
  6.3236870e-001 -3.3303162e-001
  6.3290461e-001 -3.3935268e-001
  6.3344051e-001 -3.4552869e-001
  6.3397642e-001 -3.5155773e-001
  6.3451233e-001 -3.5743793e-001
  6.3504823e-001 -3.6316745e-001
  6.3558414e-001 -3.6874450e-001
  6.3612004e-001 -3.7416730e-001
  6.3665595e-001 -3.7943415e-001
  6.3719185e-001 -3.8454338e-001
  6.3772776e-001 -3.8949335e-001
  6.3826367e-001 -3.9428247e-001
  6.3879957e-001 -3.9890920e-001
  6.3933548e-001 -4.0337204e-001
  6.3987138e-001 -4.0766953e-001
  6.4040729e-001 -4.1180027e-001
  6.4094319e-001 -4.1576288e-001
  6.4147910e-001 -4.1955605e-001
  6.4201501e-001 -4.2317851e-001
  6.4255091e-001 -4.2662903e-001
  6.4308682e-001 -4.2990643e-001
  6.4362272e-001 -4.3300958e-001
  6.4415863e-001 -4.3593740e-001
  6.4469453e-001 -4.3868886e-001
  6.4523044e-001 -4.4126297e-001
  6.4576635e-001 -4.4365880e-001
  6.4630225e-001 -4.4587547e-001
  6.4683816e-001 -4.4791213e-001
  6.4737406e-001 -4.4976800e-001
  6.4790997e-001 -4.5144236e-001
  6.4844587e-001 -4.5293451e-001
  6.4898178e-001 -4.5424382e-001
  6.4951768e-001 -4.5536972e-001
  6.5005359e-001 -4.5631168e-001
  6.5058950e-001 -4.5706921e-001
  6.5112540e-001 -4.5764190e-001
  6.5166131e-001 -4.5802938e-001
  6.5219721e-001 -4.5823132e-001
  6.5273312e-001 -4.5824745e-001
  8.2368703e-001 -4.6549380e-001
  8.2422294e-001 -4.7628089e-001
  8.2475884e-001 -4.8691984e-001
  8.2529475e-001 -4.9740751e-001
  8.2583065e-001 -5.0774079e-001
  8.2636656e-001 -5.1791661e-001
  8.2690247e-001 -5.2793196e-001
  8.2743837e-001 -5.3778385e-001
  8.2797428e-001 -5.4746935e-001
  8.2851018e-001 -5.5698556e-001
  8.2904609e-001 -5.6632963e-001
  8.2958199e-001 -5.7549876e-001
  8.3011790e-001 -5.8449019e-001
  8.3065380e-001 -5.9330122e-001
  8.3118971e-001 -6.0192917e-001
  8.3172562e-001 -6.1037144e-001
  8.3226152e-001 -6.1862546e-001
  8.3279743e-001 -6.2668872e-001
  8.3333333e-001 -6.3455877e-001
  8.3386924e-001 -6.4223318e-001
  8.3440514e-001 -6.4970960e-001
  8.3494105e-001 -6.5698574e-001
  8.3547696e-001 -6.6405934e-001
  8.3601286e-001 -6.7092821e-001
  8.3654877e-001 -6.7759021e-001
  8.3708467e-001 -6.8404326e-001
  8.3762058e-001 -6.9028534e-001
  8.3815648e-001 -6.9631448e-001
  8.3869239e-001 -7.0212877e-001
  8.3922830e-001 -7.0772636e-001
  8.3976420e-001 -7.1310547e-001
  8.4030011e-001 -7.1826436e-001
  8.4083601e-001 -7.2320137e-001
  8.4137192e-001 -7.2791489e-001
  8.4190782e-001 -7.3240337e-001
  8.4244373e-001 -7.3666534e-001
  8.4297964e-001 -7.4069937e-001
  8.4351554e-001 -7.4450410e-001
  8.4405145e-001 -7.4807824e-001
  8.4458735e-001 -7.5142057e-001
  8.4512326e-001 -7.5452993e-001
  8.4565916e-001 -7.5740520e-001
  8.4619507e-001 -7.6004536e-001
  8.4673098e-001 -7.6244945e-001
  8.4726688e-001 -7.6461656e-001
  8.4780279e-001 -7.6654585e-001
  8.4833869e-001 -7.6823657e-001
  8.4887460e-001 -7.6968801e-001
  8.4941050e-001 -7.7089954e-001
  8.4994641e-001 -7.7187059e-001
  8.5048232e-001 -7.7260066e-001
  8.5101822e-001 -7.7308934e-001
  8.5155413e-001 -7.7333626e-001
  8.5209003e-001 -7.7334112e-001
