0.00881865 0.189921 0.0945115 0.00495983 0.033359 0.016632 0.090059 0.426893 0.0100629 0.124784 
0.0289211 0.000928662 0.0675523 0.0778326 0.0464004 0.0424342 0.0218298 0.0337816 0.453178 0.227142 
0.173036 0.0112598 0.00621432 0.353083 0.0169473 0.176665 0.0971062 0.111521 0.0433261 0.01084 
0.020868 0.0425907 0.430886 0.110902 0.0202631 0.148603 0.0161594 0.0693708 0.0306154 0.109742 
0.052475 0.0523113 0.356371 0.0257269 0.124675 0.101956 0.0175905 0.0432993 0.205714 0.0198805 
0.000710348 0.0402652 0.0299857 0.157178 0.125161 0.0485983 0.225576 0.021209 0.195112 0.156204 
0.0440586 0.0596702 0.273021 0.221142 0.17429 0.0122349 0.147589 0.0637623 0.00303534 0.00119731 
0.00152314 0.183175 0.128628 0.0880116 0.288838 0.203014 0.00121084 0.0129588 0.0253024 0.067338 
0.0217922 0.338681 0.0844391 0.058582 0.414224 0.0103562 0.00255624 0.00350045 0.0555032 0.0103662 
0.296651 0.0696651 0.202191 0.0901391 0.0123383 0.0167998 9.10897e-005 0.0858345 0.0389503 0.187341 
0.0607075 0.0122733 0.282975 0.0833498 0.0101899 0.152443 0.253021 0.0574592 0.0143963 0.0731856 
0.0771742 0.00973911 0.0722365 0.116368 0.384153 0.0693168 0.0104599 0.0318259 0.150474 0.0782534 
0.464435 0.060953 0.0313936 0.00634473 0.00467525 0.0585081 0.207082 0.0056458 0.140017 0.0209453 
0.000542844 0.0011131 0.389499 0.0909898 0.253944 0.026208 0.00389648 0.195122 0.0260489 0.0126352 
0.00616369 0.023118 0.00652652 0.132005 0.00743408 0.303235 0.18575 0.0202309 0.291279 0.0242569 
0.0194947 0.397493 0.161142 0.00426346 0.00377386 0.0227754 0.163563 0.0433961 0.178368 0.00573007 
0.359565 0.0341155 0.0077509 0.0104328 0.00727974 0.0514839 0.0218672 0.169862 0.0323716 0.305272 
0.12821 0.0297983 0.0122332 0.0174338 0.276497 0.0384142 0.436077 0.0135737 0.0225141 0.0252485 
0.0398705 0.233069 0.0293577 0.00241923 0.0527766 0.03901 0.0515222 0.163969 0.200356 0.187649 
0.185296 0.0527087 0.00354614 0.015795 0.0793487 0.0196119 0.271142 0.212799 0.145035 0.0147172 
0.204465 0.220883 0.011609 0.0835146 0.022068 0.0519605 0.0308994 0.0105676 0.0253458 0.338687 
0.0233259 0.0355023 0.0320944 0.0327098 0.176909 0.256651 0.0281546 0.218239 0.0117112 0.184703 
0.000738288 0.215744 0.0727321 0.0280517 0.188584 0.0929253 0.0126486 0.00471581 0.0487022 0.335157 
0.0222237 0.0187677 0.0056296 0.155967 0.152457 0.17669 0.0137244 0.022219 0.301598 0.130723 
0.180542 0.106417 0.0342696 0.000893824 0.12356 0.305074 0.0221259 0.018265 0.187157 0.0216945 
0.059159 0.266527 0.0495853 0.266791 0.0045622 0.00208339 0.00124859 0.0708029 0.220984 0.0582565 
0.303397 0.228432 0.194832 0.0541179 0.0624766 0.00178887 0.00100729 0.129913 8.11189e-005 0.0239541 
0.0147429 0.0697289 0.220119 0.148498 0.0562202 0.157682 0.0116562 0.0088589 0.0190231 0.293471 
0.00399377 0.12569 0.110553 0.261691 0.165678 0.0309546 0.0586312 0.183147 0.0116712 0.04799 
0.00468403 0.0446174 0.0439677 0.0255549 0.015068 0.187834 0.0818595 0.0387988 0.231898 0.325717 
0.0104394 0.00553425 0.0387467 0.507439 0.0259657 0.0390139 0.210626 0.0394151 0.0516306 0.0711898 
0.0764897 0.31114 0.236414 0.0183914 0.022008 0.0719904 0.0498191 0.186396 0.0193688 0.00798343 
0.116384 0.29481 0.183978 0.00903266 0.126292 0.0665474 0.0245381 0.00391233 0.169336 0.00516972 
0.216804 0.057871 0.100223 0.181699 0.0111558 0.0736632 0.135859 0.0512302 0.160712 0.0107827 
0.013436 0.00250396 0.360816 0.0839262 0.174246 0.0283323 0.103482 0.0498315 0.010249 0.173178 
0.0304767 0.0497922 0.0194366 0.179155 0.0100285 0.0747327 0.0317602 0.185018 0.0525025 0.367098 
0.049311 0.112067 0.0965249 0.032384 0.0393471 0.287973 0.0390082 0.201648 0.115817 0.0259202 
0.168077 0.14243 0.00384358 0.361694 0.00974495 0.0140191 0.131684 0.0316244 0.043683 0.0932006 
0.166396 0.0260924 0.0704888 0.0768209 0.0228338 0.109951 0.164197 0.160215 0.00697834 0.196028 
0.212392 0.0056662 0.14201 0.176299 0.0869243 0.0234702 0.00867427 0.312564 0.02638 0.00562 
0.207631 0.306839 0.00371709 0.0635267 0.0107557 0.0184166 0.201899 0.132034 0.00215894 0.0530216 
0.0891889 0.0327398 0.0256448 0.341945 0.156478 0.000699011 0.004186 0.0560096 0.116108 0.177001 
0.184725 0.106415 0.0174526 0.0156206 0.00360299 0.0537786 0.565532 0.0327656 0.0143994 0.00570797 
0.0661019 0.428342 0.0540563 0.0414523 0.0379152 0.00431926 0.000137982 0.0361808 0.00227903 0.329216 
0.382126 0.0191231 0.00485297 0.0402807 0.0597615 0.00203426 0.189236 0.00474621 0.0859639 0.211876 
0.263997 0.202363 0.00236591 0.0875103 0.151991 0.00962983 0.00176263 0.0417068 0.230469 0.0082044 
0.00569758 0.220628 0.0176761 0.0344151 0.0485093 0.0549874 0.246449 0.0328302 0.326906 0.0119006 
0.00336437 0.0412844 0.20869 0.198614 0.11043 0.106786 0.108047 0.0065716 0.188457 0.0277563 
0.337381 0.049566 0.0860014 0.179394 0.040752 0.00662789 0.209505 0.0138098 0.00324209 0.0737214 
0.158593 0.0259759 0.00281009 0.0113056 0.285872 0.0395921 0.0070228 0.145668 0.130355 0.192805 
0.177713 0.0697892 0.360689 0.116114 0.0579075 0.0451178 0.0998121 0.0236385 0.0300918 0.0191281 
0.196481 0.193656 0.0117802 0.00641189 0.0895648 0.017861 0.331109 0.000239461 0.126922 0.0259731 
0.0953345 0.131585 0.0208098 0.00661645 0.0241656 0.0216284 0.0553178 0.00343327 0.13904 0.502068 
0.0365699 0.0111766 0.0226966 0.0244639 0.0912321 0.167991 0.281282 0.103806 0.0927407 0.168042 
0.0160955 0.0611745 0.0515179 0.140938 0.218291 0.188875 0.00120267 0.0442679 0.0230093 0.254629 
0.0240662 0.397994 0.185238 0.0452316 0.043705 0.0551261 0.0115855 0.030446 0.071357 0.13525 
0.0189755 0.0499402 0.042884 0.00615657 0.0236619 0.123702 0.147271 0.273887 0.207591 0.105931 
0.289526 0.376659 0.00435756 0.00533886 0.000691699 0.0682279 0.0229881 0.0957439 0.0560369 0.0804305 
0.0112273 0.0906451 0.0158774 0.282819 0.0241181 0.240196 0.0415322 0.217948 0.0435576 0.0320797 
0.0148681 0.03072 0.012828 0.203167 0.0344732 0.123622 0.379203 0.149696 0.0172718 0.0341515 
0.0171118 0.262119 0.0043378 0.243614 0.129915 0.00913473 0.00691497 0.0753937 0.00348899 0.24797 
0.053161 0.152401 0.00951365 0.036934 0.18661 0.0850391 0.00426561 0.0114994 0.228734 0.231843 
0.166634 0.0263455 0.111722 0.0211084 0.131042 0.0762293 0.00621055 0.0313897 0.0038102 0.425508 
0.0123267 0.244847 0.123159 0.122998 0.00338595 0.20993 0.0337705 0.08288 0.0712447 0.0954582 
0.0961423 0.0028415 0.201575 0.0164242 0.0144093 0.364363 0.110216 0.00562342 0.009538 0.178867 
0.00319326 0.132877 0.0889546 0.140416 0.0218009 0.0139704 0.33157 0.0639523 0.0698981 0.133368 
0.00866965 0.168118 0.0898899 0.143362 0.0407956 0.40223 0.0604911 0.0266867 0.031201 0.0285567 
0.0154016 0.0315123 0.0937598 0.010046 0.0252596 0.0053829 0.468302 0.00938778 0.265726 0.0752216 
0.049979 0.0418524 0.0392266 0.13609 0.215324 0.231254 0.21832 0.00358124 0.0504921 0.0138803 
0.0225566 0.105338 0.124286 0.108716 0.0102453 0.0878261 0.0770726 0.16566 0.296174 0.00212538 
0.163807 0.409176 0.0921528 0.196975 0.0188196 0.010969 0.00708948 0.0247746 0.0492967 0.0269402 
0.0468392 0.0207396 0.0497735 0.0198175 0.0588043 0.447585 0.000252658 0.056614 0.217453 0.0821207 
0.105094 0.0584795 0.089788 0.0197922 0.19737 0.175782 0.0231284 0.285756 0.0425075 0.00230209 
0.291691 0.0504251 0.0154634 0.183224 0.24396 0.0447514 0.00308884 0.0996836 0.0482539 0.019459 
0.0368696 0.141271 0.429769 0.11053 0.0960608 0.00023813 0.0160751 0.132362 0.0317108 0.00511406 
0.21544 0.223271 0.00300461 3.48982e-005 0.0207614 0.232718 0.0125341 0.0755819 0.0104806 0.206174 
0.00563944 0.146514 0.231429 0.168925 0.0125046 0.0417172 0.0914301 0.11091 0.013389 0.177542 
0.110845 0.303089 0.0254232 0.0112612 0.268595 0.0128302 0.135014 0.0180704 0.0281295 0.0867435 
0.000850107 0.0286466 0.200798 0.216142 0.00258425 0.0785801 0.214414 0.172372 0.0776826 0.00792985 
0.195527 0.221908 0.289646 0.0104957 0.131816 0.114307 0.0124643 0.00851562 0.00617238 0.00914845 
0.334444 0.0680191 0.149077 0.0022038 0.0216471 0.0273588 0.00218027 0.306179 0.00878907 0.0801016 
0.343588 0.0250379 0.0621954 0.25038 0.0166008 0.0100784 0.0218894 0.027756 0.113932 0.128542 
0.416219 0.0807592 0.0040205 0.00283649 0.0159386 0.177398 0.0278588 0.110016 0.150664 0.014289 
0.104555 0.183812 0.085407 0.0191638 0.0872391 0.00546242 0.0614129 0.00343847 0.417201 0.0323085 
0.0347868 0.0134081 0.308221 0.000120729 0.0680446 0.0226467 0.0856735 0.238089 0.18169 0.0473191 
0.00157939 0.0790582 0.228636 0.0179484 0.103802 0.0374006 0.20868 0.0843294 0.209252 0.0293138 
0.184299 0.0213432 0.11839 0.0278194 0.272809 0.0149046 0.0951689 0.00700602 3.22825e-005 0.258228 
0.107552 0.125939 0.0029493 0.0261046 0.357357 0.0330951 0.0153122 0.235201 0.0251236 0.0713666 
0.342786 0.0225163 0.0723479 0.00647483 0.275534 0.143287 0.0244828 0.043418 0.00372566 0.0654282 
0.0424364 0.133747 0.298488 0.247514 0.0130877 0.113365 0.0521479 0.022966 0.0482557 0.0279927 
0.0253216 0.0161166 0.0105617 0.0134859 0.148525 0.00393483 0.129997 0.158202 0.427741 0.0661149 
0.124366 0.0287486 0.165784 0.151556 0.0501018 0.175685 0.103772 0.129174 0.0276962 0.0431155 
0.0463509 0.0266861 0.0467472 0.419265 0.00773415 0.0417135 0.099201 0.218547 0.0479209 0.0458348 
0.119185 0.0295812 0.142402 0.0448019 0.255747 0.00209577 0.187586 0.114421 0.0775488 0.0266309 
0.00333583 0.0948963 0.061358 0.0355837 0.0114052 0.00477873 0.0290186 0.1647 0.201159 0.393765 
0.0194297 0.154629 0.0311403 0.03982 0.172599 0.0140987 0.344122 0.00181465 0.0139245 0.208423 
0.0481511 0.0175227 0.212901 0.0561236 0.0793062 0.120883 0.00987879 0.0285811 0.262231 0.164421 
0.495292 0.131769 0.00180409 0.151568 0.0188194 0.001158 0.0826986 0.0102299 0.0905413 0.016119 
0.529727 0.0182474 0.0041399 0.0519326 0.121801 0.0939607 0.00461444 0.0438504 0.0444413 0.0872854 
0.187465 0.0663483 0.0448643 0.0187247 0.0438725 0.0219657 0.0489919 0.496231 0.038263 0.0332734 
0.0313696 0.0484394 0.0359407 0.191169 0.501234 0.0113594 0.0231364 0.0139866 0.013996 0.129369 
0.087732 0.127176 0.00128204 0.101503 0.145432 0.0774764 0.165578 0.129078 0.12539 0.039353 
0.146685 0.0466745 0.0702135 0.0748572 0.0910686 0.238548 0.00131922 0.00275991 0.136191 0.191683 
0.158483 0.0142996 0.0257216 0.0205983 0.0491747 0.041357 0.342104 0.0468846 0.0477307 0.253647 
0.298526 0.0438896 0.137195 0.0685252 0.0612259 0.239556 0.0165139 0.00780423 0.010157 0.116608 
0.00143881 0.0218731 0.167209 0.392717 0.0991353 0.178439 0.0313643 0.0153448 0.0759363 0.0165421 
0.0195272 0.0241869 0.0114885 0.075579 0.477343 0.0425237 0.246356 0.0273008 0.0297574 0.0459371 
0.0929452 0.066394 0.0630099 0.131075 0.0328705 0.097417 0.128614 0.0187466 0.000599507 0.368328 
0.0704548 0.281763 0.0313199 0.0630587 0.119776 0.00167645 0.0631559 0.189968 0.17657 0.0022577 
0.217592 0.0643777 0.258648 0.0390145 0.0267717 0.00154657 0.0546098 0.0113037 0.203223 0.122912 
0.141855 0.170181 0.00398761 0.0660677 0.109963 0.198566 0.0670806 0.167765 0.00587888 0.0686552 
0.0902495 0.00426263 0.212118 0.147487 0.00555718 0.368928 0.0641667 0.0169004 0.0686623 0.021668 
0.00124227 0.24555 0.144894 0.00151754 0.068751 0.123796 0.210279 0.00402997 0.0667049 0.133235 
0.0493527 0.0195806 0.147639 0.0911414 0.0983321 0.0257781 0.0697998 0.337365 0.139617 0.0213943 
0.119723 0.07049 0.332733 0.0494486 0.00190912 0.0209292 0.0842814 0.162868 0.0150327 0.142584 
0.000906055 0.0094386 0.112663 0.135818 0.015919 0.0239869 0.139843 0.0641201 0.445275 0.0520306 
0.171273 0.182993 0.0243751 0.236032 0.0197079 0.182901 0.0440742 0.082476 0.0463736 0.00979427 
0.167835 0.0331157 0.0379821 0.224629 0.00426491 0.00621126 0.0163941 0.200291 0.0821516 0.227125 
0.00416597 0.0717319 0.0841926 0.0803177 0.367013 0.00199025 0.128427 0.00152827 0.00133574 0.259297 
0.0799538 0.0539138 0.0646725 0.000317559 0.0788645 0.347649 0.278538 0.0802651 0.00666071 0.00916516 
0.00127032 0.166653 0.084257 0.114162 0.304408 0.00680325 0.123077 0.109736 0.0633818 0.0262513 
0.32363 0.0228226 0.0375819 0.0177159 0.216625 0.0236896 0.187808 0.161004 0.00422006 0.00490193 
0.0781288 0.0892936 0.0488136 0.300615 0.192618 0.19363 0.0584716 0.0230278 0.0129472 0.00245467 
0.218987 0.00582432 0.255485 0.0118871 0.0316165 0.0498792 0.229185 0.0323917 0.0345345 0.13021 
0.152576 0.0497391 0.00101522 0.0986601 0.00681523 0.024491 0.215425 0.0888833 0.204799 0.157597 
0.172909 0.0099883 0.00934659 0.155832 0.0314647 0.193074 0.0557253 0.151273 0.209395 0.0109918 
0.0298733 0.048775 0.223768 0.0498148 0.241851 0.191315 0.0121067 0.152432 0.0155011 0.034563 
0.061628 0.159352 0.0202834 0.105404 0.0189532 0.000337283 0.159452 0.284977 0.12569 0.0639235 
