0.276667 0.00320894 0.0907876 0.368634 0.260703 
0.310702 0.00961124 0.259461 0.203494 0.216731 
0.240497 0.0813849 0.189473 0.2894 0.199245 
0.0261992 0.301714 0.414186 0.0460998 0.211801 
0.130816 0.0134625 0.0402005 0.450371 0.365149 
6.25059e-005 0.231836 0.0417479 0.180317 0.546037 
0.550705 0.124078 0.0850735 0.0311587 0.208985 
0.00068821 0.375075 0.115857 0.00139804 0.506981 
0.0124169 0.108725 0.334427 0.541301 0.00313048 
0.172342 0.268261 0.100231 0.0855196 0.373646 
0.118152 0.0383104 0.0618418 0.31092 0.470777 
0.0156773 0.245862 0.373875 0.218843 0.145743 
0.277991 0.230098 0.12126 0.241015 0.129635 
0.408694 4.92796e-005 0.0924413 0.261753 0.237062 
0.0229667 0.0263515 0.563636 0.332762 0.0542831 
0.752538 0.000185736 0.126073 0.0851754 0.0360276 
0.0890062 0.135757 0.17838 0.0998243 0.497033 
0.334417 0.471616 0.110257 0.0104846 0.073225 
0.361457 0.150402 0.0134254 0.391284 0.0834313 
0.334841 0.423005 0.00228093 0.178885 0.0609877 
0.425742 0.0216207 0.0345859 0.3695 0.148551 
0.597485 0.306084 0.0181049 0.0572368 0.0210893 
0.228515 0.0146118 0.390551 0.0284815 0.33784 
0.0141083 0.12611 0.176134 0.268161 0.415487 
0.291308 0.0394171 0.132289 0.0387973 0.498189 
