0.241206 0.0299786 0.121886 0.0233954 0.268624 0.231493 0.0395811 0.0438354 
0.211699 0.00806458 0.334037 0.00389929 0.0162946 0.116992 0.100172 0.208841 
0.198671 0.135025 0.000422529 0.140512 0.235575 0.0572056 0.0487276 0.183862 
0.166488 0.200886 0.00639082 0.0190376 0.00623702 0.289754 0.245801 0.0654052 
0.120157 0.200351 0.00866664 0.488142 0.0391688 0.0349263 0.0323776 0.0762114 
0.0192425 0.338543 0.0369624 0.000530292 0.319886 0.222323 0.0120128 0.0504998 
0.0212344 0.513756 0.252714 0.0622049 0.102857 0.029804 0.00434867 0.0130809 
0.237518 0.45267 0.0206334 0.0279907 0.0878096 0.0464644 0.117671 0.00924359 
0.241956 0.113702 0.222809 0.113854 0.154045 0.0240127 0.0996573 0.0299642 
0.0104404 0.130014 0.0237703 0.255003 0.012428 0.294495 0.000593341 0.273256 
0.0693099 0.0458526 0.00844775 0.215274 0.129653 0.0242475 0.193503 0.313713 
0.0362626 0.56303 0.0010878 0.00240265 0.051697 0.254213 0.0620431 0.0292639 
0.496823 0.0309213 0.0865304 0.0363799 0.0164649 0.0475273 0.0570231 0.22833 
0.126449 0.17352 0.416846 0.184917 0.00842694 0.000880261 0.0609232 0.0280374 
0.00102697 0.288112 0.335289 0.023205 0.0619549 0.0713163 0.0243562 0.19474 
0.0149649 0.159632 0.0573788 0.00710624 0.210984 0.3438 0.188371 0.0177618 
0.0160632 0.220514 0.083306 0.0151496 0.199114 0.111733 0.0770212 0.277099 
0.15361 0.0483109 0.22788 0.364814 0.0303313 0.0638567 0.109103 0.00209421 
0.0402339 0.0742563 0.017727 0.196771 0.572475 0.0188803 0.0685443 0.0111121 
0.236312 0.0566324 0.247097 0.092239 0.0152731 0.278938 0.0575695 0.0159391 
0.0125843 0.183998 0.301493 0.168456 0.257478 0.0314531 0.009761 0.0347759 
0.055706 0.00144821 0.0531525 0.030401 0.0715241 0.220885 0.0310841 0.535799 
0.00787406 0.0395346 0.0116824 0.467349 0.0837289 0.0214802 0.189517 0.178834 
0.225942 0.141851 0.0114725 0.166201 0.0135565 0.0250769 0.289119 0.12678 
0.296634 0.0396763 0.0279403 0.0536475 0.0144898 0.264856 0.025381 0.277375 
0.0541023 0.0445837 0.172305 0.0146838 0.279966 0.0921148 0.226053 0.116192 
0.324515 0.0749397 0.00829323 0.296126 0.0917318 0.178947 0.00552621 0.0199207 
0.192348 0.206821 0.0058612 0.012406 0.247948 0.0523659 0.226035 0.0562148 
0.128499 0.0812616 0.0310904 0.111671 0.176248 0.000196387 0.0118543 0.459179 
0.00016675 0.0341411 0.00445083 0.032668 0.319286 0.024086 0.314741 0.270461 
0.0060862 0.0220916 0.0181938 0.0237176 0.200889 0.150915 0.477227 0.10088 
0.00677918 0.00342286 0.0562992 0.0115306 0.518458 0.119855 0.226121 0.0575348 
0.0323291 0.205457 0.0486337 0.0244492 0.0280398 0.415358 0.0476312 0.198102 
0.0352554 0.223437 0.0179205 0.0793817 0.00240611 0.101168 0.0535927 0.486838 
0.0230864 0.0227489 0.224882 0.288458 0.0807088 0.00298332 0.079224 0.277909 
0.473823 0.182854 0.098472 0.0279177 0.11541 0.0155077 0.0395818 0.0464344 
0.0585525 0.442472 0.0498454 0.285776 0.0186692 0.0540019 0.0498005 0.0408833 
0.0350193 0.00110215 0.246415 0.0551572 0.344168 0.22676 0.0242304 0.0671477 
0.0711526 0.350676 0.162028 0.0161192 0.296832 0.00345458 0.0894484 0.0102896 
0.0626405 0.0429919 0.00278989 0.00122846 0.300679 0.280351 0.0628434 0.246476 
0.0044152 0.161878 0.411016 0.0327645 0.165303 0.191432 0.00833632 0.0248541 
0.016905 0.188487 0.0738156 0.166982 0.252635 0.11161 0.160656 0.0289087 
0.0105419 0.0203999 0.397836 0.0104461 0.170857 0.0748719 0.0609616 0.254086 
0.560516 0.0460359 0.0461572 0.0173652 0.00561201 0.228016 0.031345 0.0649531 
0.000596304 0.0214076 0.205986 0.155827 0.0336775 0.343158 0.239228 0.000119674 
0.280829 0.257666 0.103689 0.0100302 0.0360479 0.0605678 0.236476 0.0146934 
0.23488 0.277305 0.195827 0.0098963 0.0682694 0.0227532 0.0127698 0.178299 
0.0319814 0.133839 0.214349 0.0186729 0.0928572 0.00712377 0.266041 0.235135 
0.0995876 0.0281471 0.00935741 0.0141886 0.61272 0.172308 0.0241281 0.0395625 
0.0259046 0.0464647 0.0165675 0.212236 0.00773354 0.184423 0.480746 0.0259247 
0.228175 0.045094 0.0467485 0.00483963 0.13113 0.0731457 0.418365 0.0525017 
0.00112282 0.203707 0.235647 0.0719745 0.0800611 0.203947 0.196789 0.00675074 
0.605011 0.012296 0.0260604 0.274352 0.0267439 0.00164891 0.0184385 0.0354489 
0.374409 0.00527091 0.189901 0.0028803 0.320181 0.00948144 0.0375028 0.0603732 
0.0222123 0.0232588 0.155963 0.313469 0.105411 0.00104558 0.282403 0.0962377 
0.00687842 0.268011 0.113241 0.00623898 0.00849654 0.181064 0.369263 0.0468079 
0.0834179 0.361182 0.0775383 0.0154032 0.0286363 0.409409 0.000321432 0.0240911 
0.151681 0.193688 0.17423 0.227752 0.0175419 0.0164239 0.0757743 0.142911 
0.533149 0.0185715 0.214589 0.123835 0.0446445 0.0318213 0.00616031 0.0272289 
0.0473349 0.32797 0.00266722 0.0532338 0.0866238 0.214504 0.111483 0.156183 
0.0734686 0.191388 0.00428908 0.0210849 0.0835386 0.604841 0.0102065 0.0111833 
0.00842422 0.0840305 0.0137514 0.169387 0.346624 0.00357436 0.125173 0.249036 
0.0266869 0.0373985 0.0118059 0.28636 0.325089 0.290923 0.00842302 0.0133138 
0.0286592 0.0443458 0.285124 0.455114 0.0263052 0.00889774 0.0138672 0.137687 
0.0138738 0.0151719 0.211117 0.182558 0.413506 0.0179169 0.113306 0.0325502 
0.164374 0.0446128 0.105126 0.00611128 0.036562 0.387676 0.121764 0.133774 
0.046319 0.185794 0.568964 0.0146848 0.0979227 0.0140388 0.00890219 0.0633754 
0.0594441 0.0347469 0.177302 0.0986321 0.029995 0.160627 0.150151 0.289101 
0.0563117 0.00341225 0.138608 0.369871 0.0565784 0.35302 0.0215804 0.00061785 
0.236552 0.0450063 0.0331713 0.0550182 0.421827 0.0635485 0.00166608 0.143211 
0.151425 0.0544944 0.0161839 0.199253 0.129015 0.267265 0.0220963 0.160267 
0.0389596 0.513734 0.00408477 0.000721997 0.153413 0.0425142 0.161464 0.0851085 
0.232528 0.0671796 0.0261324 0.343557 0.104121 0.0281109 0.159259 0.0391123 
0.222017 0.0652583 0.018703 0.219341 0.0235369 0.263951 0.170189 0.0170033 
0.0465724 0.28213 0.0016415 0.218053 0.0585103 0.134577 0.257612 0.000904808 
0.317706 0.0176915 0.341478 0.177282 0.0109733 0.012529 0.118771 0.00356822 
0.00407325 0.0258869 0.00315694 0.0668471 0.160464 0.502025 0.163551 0.073996 
0.229534 0.225061 0.0239143 0.0675428 0.227886 0.196733 0.00386669 0.0254634 
0.0303118 0.0436589 0.44582 0.0679563 0.000481525 0.0281015 0.199828 0.183842 
0.100574 0.0189879 0.227978 0.0474822 0.018687 0.0346891 0.547649 0.00395315 
0.215729 0.0296057 0.165572 0.0485629 0.0231708 0.00498202 0.249613 0.262764 
0.0167996 0.000683966 0.286944 0.166458 0.00310468 0.166613 0.240377 0.11902 
0.182427 0.349606 0.0401605 0.153173 0.0778581 0.00825743 0.00556127 0.182956 
0.0874046 0.149745 0.0461109 0.0514867 0.0153957 0.259131 0.0456498 0.345076 
0.0925183 0.255521 0.00649564 0.300238 0.0854319 0.13116 0.00842566 0.12021 
0.0895632 0.00401451 0.0990063 0.418496 0.17727 0.0465947 0.00448401 0.160571 
0.0267429 0.0503318 0.0320178 0.260207 0.020528 0.344321 0.146351 0.1195 
0.0417028 0.312689 0.0236913 0.356512 0.222697 0.019623 0.0212723 0.00181213 
0.172882 0.217164 0.358812 0.018645 0.148493 0.0405292 0.00965841 0.0338153 
0.153351 0.0507418 0.265453 0.0803271 0.107635 0.0296847 0.000886286 0.311921 
0.0301973 0.00980799 0.0325679 0.237742 0.0664715 0.00778688 0.384949 0.230477 
0.263243 0.0793278 0.16736 0.00298805 0.111673 0.166558 0.015977 0.192873 
0.163677 0.0945505 0.250443 0.148816 0.0156825 0.0694494 0.244469 0.012912 
0.00623445 0.0349877 0.226908 0.0723353 0.001874 0.0115558 0.237443 0.408661 
0.405757 0.0536994 0.0162449 0.0823562 0.130443 0.16567 0.0333706 0.112459 
0.0130474 0.025904 0.617547 0.136912 0.117265 0.0570976 0.0313946 0.000832534 
0.140623 0.181679 0.0118126 0.134624 0.396011 0.025525 0.0828237 0.0269008 
0.0510081 0.00230738 0.354018 0.286197 0.0191707 0.0163886 0.146698 0.124212 
0.0239653 0.349199 0.0847936 0.011736 0.0044266 0.311297 0.19223 0.0223523 
0.255736 0.0810161 0.111843 0.394838 0.016837 0.01396 0.00379405 0.121975 
0.122328 0.0738473 0.448688 0.0838522 0.027744 0.142195 0.00532062 0.0960245 
0.0646897 0.151826 0.251371 0.0210111 0.0526931 0.290291 0.0131412 0.154977 
0.219255 0.00172278 0.0166681 0.090421 0.0858763 0.0425174 0.158079 0.38546 
0.0532403 0.206855 0.0242539 0.0317849 0.185151 0.0193689 0.470159 0.00918748 
0.0665501 0.0167303 0.101397 0.11808 0.112066 0.149951 0.309083 0.126143 
0.0139774 0.184046 0.240084 0.16021 0.133132 0.0111293 0.186845 0.0705763 
0.152964 0.354832 0.0210723 0.0465113 0.0243725 0.0199422 0.195921 0.184385 
0.0290565 0.0123906 0.148065 0.2587 0.319608 0.000445438 0.00320565 0.228528 
0.139681 0.169597 0.0842516 0.107965 0.102534 0.173322 0.148619 0.0740311 
0.0340198 0.0319028 0.0426765 0.00558641 0.0402343 0.0630187 0.169425 0.613137 
0.108992 0.192818 0.165099 0.258397 0.0498361 0.210343 0.0114156 0.00309884 
0.00603681 0.182607 0.150005 0.0344877 0.254359 0.283961 0.0132962 0.0752469 
0.126128 0.175358 0.0656473 0.109186 0.0232119 0.0314768 0.185955 0.283037 
0.0549689 0.00605511 0.252298 0.305283 0.225595 0.111321 0.0371761 0.00730178 
0.0448072 0.046855 0.209355 0.0137078 0.0462634 0.235286 0.367861 0.0358643 
0.000691911 0.270485 0.0404143 0.0307065 0.42063 0.0384167 0.163858 0.0347979 
0.0414571 0.242225 0.254681 0.0161162 0.00186413 0.011727 0.0743639 0.357566 
0.349727 0.33167 0.0452592 0.0038267 0.17191 0.0701443 0.0157045 0.011759 
0.0897305 0.000430358 0.391235 0.0711525 0.353807 0.0376794 0.0140193 0.041946 
0.325522 0.0224086 0.0845236 0.0548706 0.0491325 0.18471 0.2628 0.0160329 
0.340667 0.265384 0.210606 0.0336955 0.0157805 0.061881 0.0595443 0.0124415 
0.183387 0.0437171 0.104275 0.080446 0.16828 0.403632 0.00553194 0.0107305 
0.00218088 0.0476671 0.527093 0.00893412 0.153882 0.00745875 0.168649 0.084135 
0.26384 0.181221 0.127272 0.0128448 0.260821 0.00130168 0.0131576 0.139542 
0.416005 0.131344 0.0252898 0.160591 0.00210628 0.00134881 0.16918 0.094135 
0.121704 0.00248157 0.254393 0.0487636 0.124645 0.219497 0.128311 0.100204 
0.0113558 0.244281 0.00690046 0.0319802 0.164398 0.0562676 0.255418 0.229399 
0.0428754 0.101744 0.00627875 0.100813 0.182836 0.17718 0.0128777 0.375395 
0.236072 0.127659 0.382127 0.0297114 0.0151801 0.047594 0.156995 0.00466109 
0.00973195 0.171493 0.0050566 0.00372108 0.290269 0.463994 0.0431479 0.0125867 
0.388881 0.101616 0.199168 0.0103748 0.0904309 0.0213607 0.182429 0.00573912 
0.0172218 0.0109183 0.204027 0.0461275 0.119893 0.43755 0.0663348 0.097928 
0.165921 0.402595 0.292239 0.028519 0.0186249 0.0520784 0.0324915 0.00753087 
0.00737549 0.0201594 0.147443 0.363612 0.0596456 0.19423 0.0268758 0.18066 
0.0957935 0.244258 0.00223694 0.294992 0.00155832 0.0443465 0.178948 0.137867 
0.00155485 0.187303 0.0164142 0.120238 0.459982 0.150455 0.0171131 0.0469408 
0.00213264 0.0119083 0.495369 0.126259 0.206156 0.0195424 0.00293441 0.135699 
0.106725 0.337778 0.0125737 0.17723 0.150947 0.174859 0.0389633 0.000924057 
0.132578 0.00328376 0.0428425 0.351021 0.185023 0.22352 0.050486 0.0112454 
0.193381 0.0701818 0.153224 0.0654521 0.339468 0.0631363 0.0914536 0.0237031 
0.00392691 0.129532 0.155942 0.284872 0.0521235 0.134235 0.199514 0.039855 
0.0127899 0.232371 0.440617 0.0734899 0.080087 0.000388695 0.150507 0.00974892 
0.0310581 0.41972 0.152023 0.00289463 0.0861114 0.0420919 0.111008 0.155092 
0.196176 0.0178165 0.0933359 0.177844 0.0661737 0.024405 0.418804 0.00544452 
0.0452466 0.0302192 0.141489 0.0117122 0.175404 0.0912624 0.0788121 0.425855 
0.214304 0.00712157 0.0218798 0.0737572 0.628732 0.0159593 0.0233488 0.0148966 
0.0904857 0.0698401 0.0371522 0.0280912 0.14962 0.0149131 0.418288 0.191609 
0.0814233 0.179559 0.0252976 0.136718 0.103156 0.426858 0.0178946 0.0290934 
0.0716726 0.0067487 0.0408498 0.191292 0.291586 0.100703 0.289373 0.00777538 
0.00490492 0.220673 0.145178 0.00351643 0.203841 0.0868031 0.25673 0.0783537 
0.131132 0.402762 0.0167081 0.00178953 0.187971 0.0280162 0.028142 0.203479 
0.0146004 0.0247409 0.0584788 0.31332 0.166559 0.109447 0.160859 0.151995 
0.28939 0.103079 0.139679 0.158629 0.0545716 0.154234 0.0267949 0.0736232 
0.0548353 0.0177467 0.484542 0.136566 0.0360085 0.0380677 0.228945 0.00328999 
0.0685789 0.0331645 0.020792 0.00187059 0.0220002 0.189745 0.504193 0.159656 
0.00189165 0.470436 0.0681539 0.132924 0.00151296 0.104481 0.15306 0.0675406 
0.266563 0.00344247 0.0259986 0.331754 0.271482 0.0308426 0.0585097 0.0114083 
0.0849514 0.0354692 0.0789567 0.562438 0.152945 0.0170746 0.0475224 0.0206427 
0.011152 0.0190507 0.07693 0.144511 0.000624151 0.313769 0.0169969 0.416967 
0.0303691 0.144229 0.167727 0.117377 0.25986 0.0623986 0.0538921 0.164148 
0.158486 0.0184951 0.0989175 0.180557 0.275074 0.151396 0.0248004 0.0922748 
0.0882312 0.012719 0.0277652 0.0702328 0.157648 0.31649 0.21985 0.107064 
0.00329428 0.0352237 0.130636 0.220179 0.136943 0.0383014 0.0203923 0.41503 
0.00668001 0.00848438 0.0922641 0.0402399 0.0173501 0.462969 0.212853 0.159159 
0.0592379 0.124769 0.019906 0.0877359 0.00840273 0.00839135 0.527773 0.163784 
0.0822977 0.00130471 0.0970141 0.0494712 0.397143 0.0523539 0.114976 0.20544 
0.22484 0.259993 0.0889045 0.0166712 0.0398667 0.201442 0.00266447 0.165618 
0.140387 0.0960566 0.00341552 0.0486593 0.0693477 0.0695295 0.561439 0.0111658 
0.0296829 0.156336 0.131345 0.370882 0.0214057 0.0172305 0.102465 0.170653 
0.310394 0.00843315 0.104599 0.147336 0.136205 0.0181177 0.203392 0.0715239 
0.126878 0.403648 0.130178 0.0943023 0.0313471 0.157593 0.0224116 0.0336407 
0.0964046 0.136669 0.0132582 0.0125905 0.360441 0.186238 0.136046 0.0583518 
0.0278674 0.250609 0.000361123 0.0672094 0.16441 0.189161 0.263284 0.0370971 
0.0469532 0.0626109 0.29638 0.0663155 0.190407 0.306849 0.0178081 0.0126765 
0.103022 0.0325365 0.00217199 0.393299 0.0419691 0.169558 0.242211 0.015232 
0.0102377 0.112098 0.0126155 0.412102 0.00199672 0.274272 0.0198763 0.156802 
0.072568 0.0080292 0.407513 0.139916 0.017896 0.00358847 0.0224898 0.328 
0.0433717 0.253626 0.0597282 0.163344 0.170954 0.0128583 0.0835545 0.212563 
0.0768934 0.055045 0.0098568 0.240243 0.00747117 0.191737 0.184322 0.234432 
0.00412205 0.0812353 0.0368456 0.0304007 0.222943 0.0513948 0.00448896 0.56857 
0.0260162 0.0111642 0.162629 0.0863965 0.224129 0.0551304 0.165196 0.269339 
0.06243 0.0640254 0.302702 0.0657034 0.00120961 0.0207087 0.371999 0.111221 
0.389799 0.00510588 0.185764 0.0285155 0.157478 0.00801273 0.0612509 0.164074 
0.0875696 0.0695358 0.386581 0.167341 0.169785 0.0971575 0.0139567 0.0080744 
0.509474 0.00837499 0.0152552 0.027301 0.060928 0.0485165 0.259443 0.0707072 
0.126556 0.362297 0.134642 0.00374203 0.144319 0.0268819 0.193131 0.00843204 
0.178963 0.202491 0.0850808 0.00311686 0.155001 0.0585918 0.11947 0.197286 
0.152321 0.0203765 0.215504 0.114325 0.0243613 0.264102 0.0082559 0.200754 
0.0970183 0.0862558 0.010876 0.140815 0.0146172 0.130016 0.118565 0.401837 
0.117714 0.062641 0.0469667 0.300461 0.135826 0.0477018 0.00216517 0.286525 
0.166346 0.0818687 0.184722 0.00106625 0.0543964 0.0981313 0.334978 0.0784901 
0.257997 0.21243 0.0170772 0.0117818 0.0278651 0.0129036 0.385971 0.0739745 
0.0140292 0.0408395 0.152763 0.0829615 0.225955 0.124751 0.357206 0.00149459 
0.0075249 0.214403 0.106182 0.022586 0.0960881 0.0190927 0.124184 0.409939 
0.155042 0.019465 0.294137 0.0178128 0.205655 0.0138321 0.131492 0.162564 
0.168491 0.497956 0.134774 0.00662705 0.0933769 0.0154969 0.00753666 0.0757414 
0.0317501 0.0647466 0.0384658 0.527555 0.076431 0.168571 0.0267421 0.0657378 
0.344201 0.146199 0.142055 0.00990334 0.0432208 0.0182693 0.130455 0.165697 
0.130359 0.288739 0.0122603 0.0549123 0.337307 0.00860458 0.0279416 0.139876 
0.10514 0.196199 0.0967757 0.00790359 0.0238816 0.426439 0.110403 0.0332574 
0.0058394 0.24702 0.310081 0.00888074 0.235 0.0873996 0.00742214 0.0983566 
0.148023 0.0121898 0.0476252 0.0726782 0.337626 0.0223905 0.245216 0.114251 
0.0168523 0.165112 0.0274391 0.157644 0.0375995 0.139542 0.367156 0.0886553 
0.00237398 0.0049664 0.0174446 0.277171 0.139306 0.0110512 0.46672 0.0809663 
0.158218 0.0372538 0.109118 0.0967682 0.169844 0.112387 0.142016 0.174395 
0.327564 0.00910009 0.00995707 0.0648009 0.109333 0.0399661 0.0101766 0.429102 
0.292007 0.0275392 0.0319664 0.0788192 0.179548 0.00678865 0.139086 0.244246 
0.318654 0.0424954 0.273905 0.0118642 0.00459063 0.14139 0.161987 0.0451133 
0.257713 0.147821 0.0328644 0.241282 0.00887444 0.0651278 0.0802585 0.166059 
0.469446 0.0634273 0.0260594 0.0104948 0.243132 0.0459882 0.0324634 0.108989 
0.00988351 0.297181 0.097246 0.230124 0.10938 0.0118672 0.188491 0.0558266 
0.186637 0.0160688 0.308995 0.159799 0.0670473 0.115765 0.0376119 0.108077 
0.00618502 0.657571 0.0222757 0.0152119 0.0417212 0.118657 0.0112317 0.127146 
0.0289997 0.388725 0.136327 0.0187878 0.172523 0.182241 0.0252302 0.0471663 
0.109755 0.196214 0.235532 0.0488061 0.050871 0.124395 0.11608 0.118347 
0.148522 0.0293005 0.00688357 0.199319 0.357952 0.0234017 0.0887261 0.145896 
0.0794544 0.0743096 0.267323 0.126242 0.0643057 0.0416165 0.157713 0.189036 
0.0579382 0.223153 0.267291 0.159727 0.116262 0.0320314 0.00366173 0.139935 
0.248128 0.133939 0.0112578 0.143471 0.0109356 0.249755 0.0674707 0.135043 
0.0966673 0.30415 0.0231521 0.0981983 0.0851121 0.0666994 0.00342322 0.322598 
0.0231412 0.017865 0.163058 0.0709091 0.0484842 0.021949 0.412503 0.242091 
0.23417 0.262602 0.0387575 0.122504 0.143044 0.0613204 0.0899228 0.0476791 
0.0108975 0.17044 0.105928 0.111065 0.00413983 0.343902 0.235578 0.0180498 
0.114025 0.0460107 0.0427451 0.152839 0.277322 0.0591157 0.00302811 0.304915 
0.210121 0.00515166 0.0488484 0.00718745 0.0428294 0.264275 0.363619 0.0579682 
0.164795 0.0800118 0.17947 0.00800984 0.0822821 0.025978 0.00145494 0.457998 
0.0646186 0.0733831 0.0197004 0.0458262 0.156472 0.474134 0.0149556 0.15091 
0.251874 0.0344179 0.205443 0.152826 0.040924 0.0232134 0.134727 0.156575 
0.0499036 0.110519 0.108342 0.0673325 0.390943 0.0411582 0.210206 0.0215962 
0.0727926 0.315029 0.0183055 0.0618343 0.267805 0.0988324 0.122425 0.0429768 
0.0560422 0.0808957 0.202234 0.070035 0.230135 0.198897 0.157205 0.00455627 
0.0989634 0.0124082 0.248811 0.0299502 0.0363814 0.405797 0.163469 0.00422019 
0.0524489 0.301813 0.315783 0.151534 0.0127322 0.0380082 0.11736 0.0103209 
0.266869 0.0670372 0.0431378 0.163785 0.406608 0.0263248 0.0238889 0.00234822 
0.132243 0.134346 0.0163866 0.161042 0.193337 0.0404892 0.299767 0.0223899 
0.144457 0.0487059 0.0391465 0.0906805 0.0143303 0.439753 0.203941 0.018986 
0.00179536 0.026326 0.0369469 0.131323 0.342299 0.183437 0.0732196 0.204654 
0.00817392 0.0712962 0.218944 0.438299 0.0727795 0.00634478 0.145212 0.0389505 
0.0326774 0.138097 0.108841 0.243009 0.0223239 0.138853 0.0508552 0.265343 
0.0313461 0.0695524 0.37837 0.00295416 0.0388238 0.227408 0.0170632 0.234482 
0.029341 0.134318 0.0817712 0.502264 0.00455309 0.0703887 0.143576 0.0337878 
0.0209097 0.0134248 0.26403 0.0116598 0.405843 0.0517627 0.084544 0.147826 
0.0227581 0.151674 0.0275656 0.327188 0.182699 0.0975451 0.172562 0.0180089 
0.170231 0.120465 0.0304795 0.334107 0.0446114 0.248853 0.0238582 0.0273946 
0.0196175 0.15356 0.0548484 0.254973 0.00980682 0.0464657 0.0266455 0.434084 
0.105419 0.0757335 0.00567354 0.00648081 0.00782896 0.676401 0.0170429 0.105421 
0.0745259 0.0549067 0.0767996 0.0843093 0.49275 0.0897596 0.0348474 0.0921012 
0.00290617 0.117327 0.0285037 0.0923108 0.244657 0.102591 0.310905 0.100799 
