0.00199246 0.00722705 0.0382406 0.0405147 0.0378435 0.0316512 0.0110183 0.022495 0.317467 0.326826 0.0136556 0.151069 
0.275428 0.118775 0.0214343 0.0295032 0.00130115 0.292111 0.0442924 0.033797 0.154011 0.0100559 0.0187373 0.000553649 
0.083354 0.0210944 0.000388747 0.00327542 0.0756948 0.0199682 0.0084087 0.310189 0.0323059 0.326578 0.00863261 0.11011 
0.0207855 0.011639 0.015381 0.00280196 0.327238 0.00593622 0.0934294 0.00124607 0.0636589 0.212542 0.229812 0.0155302 
0.0186993 0.241762 0.0334266 0.0170803 0.274969 0.0411427 0.0358482 0.044874 0.250529 0.0118035 0.0154074 0.0144577 
0.0374017 0.264752 0.000833633 0.00325009 0.00697609 0.177899 0.053333 0.0634035 0.0490225 0.256662 0.0716712 0.0147942 
0.0110345 0.00575587 0.0902284 0.0671783 0.0167861 0.00752123 0.302752 0.0192532 0.252209 0.034735 0.0900538 0.102492 
0.232671 0.0654708 0.0682744 0.283442 0.00230078 0.00548124 0.0934599 0.0167109 0.00368816 0.0176229 0.124903 0.085975 
0.00249452 0.0103559 0.0228044 0.00409865 0.0576103 0.0124087 0.0779337 0.359793 0.317594 0.0298787 0.101741 0.00328739 
0.000775729 0.0288424 0.0106678 0.00814343 0.00639424 0.02291 0.0102793 0.189583 0.0121219 0.149789 0.221563 0.33893 
0.00132695 0.0198266 0.0167529 0.110136 0.0727626 0.304845 0.0121526 0.00810261 0.14555 0.00606072 0.0444349 0.258049 
0.256639 0.0279023 0.172638 0.0893297 0.00060491 0.00481347 0.0159235 0.0745059 0.296082 0.00460128 0.0473507 0.00960913 
0.0874378 0.00340573 0.178938 0.0881491 0.0186563 0.286083 0.263565 0.0252378 0.00543763 0.0154281 0.0186188 0.00904245 
0.0174555 0.220748 0.0233228 0.113993 0.123284 0.0745885 0.0170918 0.0113235 0.0170017 0.0498179 0.323587 0.00778729 
0.00579214 0.00947315 0.0144409 0.27756 0.274785 0.0934865 0.0241299 0.0140067 0.168379 0.0729874 0.00628079 0.0386783 
0.318615 0.286255 0.0699213 0.0212694 0.0330863 0.00960079 0.000172654 0.117803 0.0469485 0.0513002 0.00408398 0.0409434 
0.0217095 0.0275781 0.0698282 0.124379 0.0245098 0.0419343 0.0217079 0.0354161 0.00957488 0.334523 0.272231 0.0166083 
0.0342078 0.00384438 0.0655008 0.0109815 0.036872 0.391266 0.00865388 0.257587 0.00408021 0.120916 0.0052013 0.0608889 
0.000556089 0.283259 0.0439288 0.351293 0.026867 0.080274 0.0139484 0.00124582 0.0026913 0.0916108 0.0259667 0.0783592 
0.0258021 0.170574 0.261571 0.0310819 0.0198023 0.0320685 0.00193528 0.315196 0.00161304 0.0206084 0.100193 0.0195548 
0.2391 0.00828491 0.0903088 0.0452515 0.265977 0.0912556 0.00947417 0.0418712 0.0698995 0.0217854 0.0786829 0.0381093 
0.0222545 0.000539096 0.00989182 0.0155912 0.207793 0.0365557 0.0119559 0.172094 0.22053 0.0148848 0.0545013 0.233408 
0.0281442 0.259925 0.00925537 0.0260588 0.0134479 0.0160495 0.202509 0.0394335 0.0300654 0.102207 0.0103977 0.262507 
0.0120556 0.361545 0.022685 0.00317449 0.177905 0.0698802 0.262442 0.036602 0.031607 0.00256605 0.018872 0.000666255 
0.0023455 0.0184053 0.0262984 0.364641 0.0276529 0.033712 0.0106785 0.181073 0.0352814 0.0299079 0.255937 0.0140672 
0.321192 0.0328541 0.254198 0.00248841 0.0548875 0.00148202 0.196612 0.00562301 0.0141462 0.0383115 0.0590996 0.0191055 
0.0369503 0.00902941 0.544027 0.00860645 0.00363523 0.0493445 0.0278902 0.00711663 0.114689 0.0697019 0.0172227 0.111787 
0.00247588 0.135112 0.0098374 0.0242973 0.00608421 0.0139979 0.2676 0.174772 0.0315853 0.0573446 0.232896 0.0439985 
0.00858658 0.238396 0.224831 0.0256869 0.0111617 0.0145755 0.093321 0.0196208 0.313159 0.00221945 0.0440771 0.0043646 
0.000136457 0.0433879 0.00444982 0.320063 0.0236706 0.0943636 0.292942 0.0165178 0.019651 0.0285948 0.0616613 0.0945619 
0.0290433 0.126062 0.0206791 0.186337 0.0036242 0.148139 0.00568275 0.0990529 0.207421 0.0723007 0.0701135 0.0315445 
0.022118 0.0148735 0.0601386 0.0278487 0.203794 0.236015 0.00722548 0.0623491 0.0965708 0.224285 0.0424934 0.00228834 
0.0105482 0.000804392 0.281664 0.0206689 0.194891 0.00206089 0.00500473 0.0733071 0.0288142 0.0507468 0.33139 9.94468e-005 
0.219694 0.0166583 0.0212072 0.00679351 0.0325479 0.0399645 0.117107 0.00836713 0.203766 0.00891721 0.0910913 0.233887 
0.0553243 0.00514028 0.0654901 0.136846 0.273593 0.0140227 0.000567908 0.258662 0.00719076 0.107046 0.0696095 0.00650805 
0.245512 0.0638717 0.0425645 0.117602 0.0627416 0.00400575 0.0121683 0.0171515 0.00963838 0.191986 0.000628447 0.23213 
0.06851 0.00307255 0.250892 0.064856 0.0175308 0.01371 0.0578932 0.139114 0.0221805 0.00974866 0.0427573 0.309735 
0.135292 0.00290573 0.104052 0.0995457 0.0650094 0.230209 0.0301593 5.82602e-005 0.0433778 0.0302124 0.246143 0.0130367 
0.0336173 0.0403908 0.119892 0.000535283 0.0754256 0.0569521 0.00101282 0.028842 0.0213518 0.3728 0.0364551 0.212725 
0.192104 0.000884956 0.0159768 0.0259867 0.0214235 0.124865 0.206999 0.282537 0.0342889 0.0538259 0.0386696 0.00243766 
0.00779696 0.000966664 0.0126421 0.237916 0.0112619 0.019729 0.00126776 0.3992 0.102517 0.16887 0.0158103 0.0220225 
0.0447282 0.025165 0.0511748 0.0508316 0.0650338 0.0219283 0.0627992 0.00154852 0.299461 0.0411249 0.274982 0.0612228 
0.00986321 0.406084 0.0209078 0.11477 0.0142308 0.260459 0.0162614 0.0785241 0.0225292 0.013333 0.0296319 0.0134065 
0.0208303 0.0201926 0.286689 0.00254617 0.0837595 0.0139168 0.113462 0.115827 0.00882915 0.312564 0.0179639 0.00341915 
0.00631377 0.000667786 0.0474349 0.141099 0.0974762 0.00878805 0.225203 0.0639928 0.0194079 0.2294 0.0394295 0.120788 
0.0205614 0.167062 0.0148618 0.0580836 0.447364 0.160647 0.0015253 0.0109583 0.0496263 0.000777166 0.0552993 0.0132337 
0.0359225 0.0748033 0.0419252 0.179394 0.153898 0.0604139 8.16851e-005 0.0390637 0.00403209 0.0406135 0.138657 0.231194 
0.401956 0.0664919 0.0032996 0.0212611 0.0388051 0.0156288 0.0234401 0.19467 0.0174515 0.00575065 0.00652749 0.204718 
0.0413134 0.0235382 0.00707874 0.00740782 0.00109555 0.205471 0.103493 0.140516 0.0301438 0.413915 0.0193201 0.00670725 
0.060101 0.20406 0.0677041 0.000242507 0.152698 0.220961 0.0741202 0.0159128 0.0251013 0.0415189 0.0186697 0.118911 
0.0667521 0.0578887 0.0379725 0.27052 0.100086 0.305523 0.00824074 0.0467631 0.00217275 0.0246311 0.0186152 0.0608352 
0.367335 0.011612 0.0496925 0.0723185 0.0107267 0.014827 0.0314843 0.000764438 0.0306585 0.121741 0.260621 0.0282197 
0.019759 0.0278361 0.0331066 0.0442523 0.110611 0.0509856 0.347099 0.0317928 0.0358847 0.017968 0.0127721 0.267933 
0.0416188 0.0105621 0.22606 0.0505654 0.444587 0.00447127 0.00187511 0.0241601 0.071148 0.0527496 0.00259206 0.0696103 
0.0140879 0.00127927 0.00902123 0.00116338 0.0523316 0.197075 0.168745 0.1611 0.173936 0.0767624 0.00559212 0.138907 
0.0677735 0.350846 0.0412427 0.00147923 0.00553099 0.0535751 0.111058 0.00986895 0.140212 0.0313286 0.182389 0.00469583 
0.211845 0.189708 0.00395285 0.0282611 0.0910106 0.00178288 0.00691229 0.00904186 0.128257 0.287976 0.012289 0.0289631 
0.00322421 0.0107213 0.0371014 0.264205 0.0205522 0.0187545 0.215139 0.273796 0.0479947 0.0206039 0.0742737 0.0136346 
0.0293857 0.00226577 0.257759 0.302212 0.0153988 5.8969e-005 0.00160837 0.171316 0.100988 0.066929 0.0496986 0.00237999 
0.0165705 0.245093 0.115824 0.146799 0.0265193 0.000971 0.0376734 0.170183 0.0297347 0.153528 0.00390023 0.0532042 
0.00182567 0.0153656 0.357441 0.0627933 0.128239 0.0247849 0.265948 0.0167085 0.0828204 0.00110467 0.0299537 0.0130153 
0.0314909 0.0321748 0.00592167 0.0324304 0.00818694 0.194578 0.138698 0.045434 0.389995 0.0224556 0.08093 0.017705 
0.0991464 0.0141787 0.0559675 0.220562 0.00609825 0.0633322 0.0237173 0.0936285 0.0915374 0.301601 0.0269452 0.00328615 
0.0136072 0.107027 0.142657 0.00296052 0.0117556 0.0202755 0.017077 0.0369655 0.231715 0.0102124 0.0468638 0.358883 
0.0365009 0.198088 0.225412 0.0300716 0.00348725 0.00431986 0.20805 0.0031452 0.0295603 0.0143647 0.246581 0.000419901 
0.148012 0.0611388 0.0189287 0.00294333 0.0279765 0.0160194 0.0693009 0.175475 0.181081 0.13266 0.136485 0.0299804 
0.0971541 0.0243596 0.00348076 0.0263915 0.0558538 0.000914306 0.00214962 0.398046 0.027817 0.0719719 0.114381 0.177481 
0.0215059 0.00262446 0.203198 0.0211956 0.0715682 0.0473153 0.0575864 0.0771247 0.321979 0.127123 0.00978999 0.0389892 
0.00550352 0.236576 0.0273349 0.00133266 0.00360554 0.266588 0.00544348 0.273062 0.01569 0.0350394 0.0497357 0.0800885 
0.286226 0.0174536 0.00420862 0.0216501 0.0389002 0.231196 0.243955 0.0125376 0.00502174 0.0744234 0.029192 0.0352353 
0.0807855 0.0178316 0.185384 0.0143471 0.153811 0.371824 0.0154803 0.018737 0.0737955 0.00870773 0.000764916 0.0585309 
0.0378553 0.0194939 0.156707 4.91322e-005 0.0404975 0.136508 0.0144421 0.000491027 0.0794217 0.0465343 0.22684 0.24116 
0.0598648 0.00401547 0.10507 0.152686 0.021648 0.0234095 0.11217 0.0249371 0.00675721 0.033735 0.365523 0.0901844 
0.0172822 0.169222 0.0953313 0.030985 0.0116385 0.11231 0.285985 0.0383699 0.0042062 0.168337 0.0562308 0.0101026 
0.0444127 0.439774 0.172399 0.0268403 0.0065169 0.0444582 0.0180678 0.0101006 0.0176366 0.115097 0.0394601 0.0652364 
0.0280233 0.0649273 0.049558 0.186662 0.0875964 0.00816377 0.107718 0.028527 0.225365 0.0130689 0.00314613 0.197244 
0.0179119 0.0882311 0.00165088 0.0297338 0.175743 0.195052 0.0152885 0.191944 0.0030961 0.0567098 0.16612 0.0585184 
0.00401604 0.096505 0.00533166 0.00423862 0.220203 0.0106257 0.112323 0.164187 0.009693 0.154402 0.0215198 0.196956 
0.180936 0.022435 0.344584 0.00727342 0.0245438 0.166983 0.0501053 0.0175356 0.0887497 0.0200091 0.00411121 0.0727339 
0.390658 0.0129789 0.171277 0.0215381 0.0183709 0.0209705 0.0158358 0.279811 0.0284721 0.0180609 0.0159798 0.0060461 
0.093055 0.330817 0.0134948 0.00132604 0.185504 0.0207924 0.0214831 0.0889629 0.0423704 0.125814 0.00179494 0.0745853 
0.0517314 0.161034 0.0104483 0.0391904 0.224989 0.0223294 0.248278 0.00821996 0.0103394 0.0176689 0.183693 0.0220793 
0.0328017 0.0660235 0.120203 0.0104645 0.0145712 0.128842 0.0354892 0.198018 0.012055 0.151123 0.0644452 0.165963 
0.00175162 0.0325691 0.0255078 0.00207255 0.0428829 0.0772488 0.0530163 0.0473865 0.0838831 0.221399 0.0124922 0.39979 
0.0183485 0.0283863 0.00735102 0.0527823 0.00504806 0.234902 0.0636925 0.0448448 0.0466335 0.0190135 0.454233 0.0247642 
0.0323713 0.000319793 0.0148647 0.143908 0.38569 0.0779045 0.0508749 0.00172812 0.0241246 0.00439449 0.236884 0.026936 
0.0246518 0.261181 0.386538 0.0128709 0.0280961 0.0282104 0.0563616 0.00382038 0.044039 0.0390523 0.0215499 0.0936287 
0.210288 0.012758 0.103742 0.10507 0.0439842 0.0145587 0.336668 0.0503212 0.000959756 0.0350558 0.00425173 0.0823416 
0.182285 0.013059 0.00110575 0.14517 0.133421 0.0266095 0.126049 0.0310452 0.184728 0.121005 0.00581488 0.0297067 
0.0829209 0.00527951 0.0606005 0.0131963 0.247662 0.245831 0.24612 0.0442471 0.0224012 0.0132362 0.0134594 0.00504659 
0.0236304 0.00488288 0.138427 0.00461839 0.093197 0.208442 0.0452399 0.335343 0.0911924 0.00777115 0.0430368 0.00422003 
0.164823 0.222822 0.0448013 0.0836856 0.0097418 0.0302938 0.022048 0.165693 0.00713714 0.036992 0.194306 0.0176565 
0.0525701 0.201515 0.202821 0.0174138 0.15723 0.0158047 0.128692 0.158945 0.038671 0.0161952 0.00173337 0.00840925 
0.248617 0.0136313 0.0136107 0.24064 0.022524 0.0140867 0.0294571 0.222557 0.0686893 0.0612655 0.0172499 0.0476725 
0.00245724 0.0374994 0.152799 0.0148118 0.255581 0.14627 0.0368465 0.0269324 0.230611 0.00388269 0.0867968 0.00551076 
0.0521033 0.0164169 0.0775167 0.357259 0.0682227 0.00386385 0.0119962 0.0166036 0.228493 0.0406145 0.0829108 0.0439999 
0.00382694 0.0221168 0.189243 0.0156808 0.0847845 0.00598031 0.23497 0.151237 0.00599457 0.0232823 0.130416 0.132467 
0.203107 0.144469 0.246086 0.00438277 0.0151856 0.0254332 0.0192354 0.053016 0.00613251 0.065631 0.147583 0.0697385 
0.0478829 0.00773157 0.0448637 0.247189 0.0012277 0.0992545 0.0477391 0.0167879 0.0492745 0.104988 0.000832654 0.332229 
0.0122816 0.137745 0.0448825 0.0820282 0.00069407 0.333598 0.11199 0.000367466 0.188022 0.0203988 0.0346828 0.0333094 
0.00489058 0.00556113 0.416715 0.0331724 0.0272811 0.0394043 0.0689379 0.191687 0.0153944 0.0301237 0.0857351 0.0810972 
0.16095 0.0804217 0.0171197 0.0565554 0.0141446 0.227323 0.0207768 0.00257017 0.0119166 0.243764 0.0534325 0.111026 
0.0153745 0.140566 0.16591 0.0202442 0.0145921 0.0105326 0.0556152 0.0130623 0.185762 0.170254 0.181931 0.0261567 
0.271437 0.00164123 0.0358786 0.0920416 0.030632 0.000693629 0.21204 0.0591734 0.0972758 0.0048699 0.187302 0.00701485 
0.150669 0.157552 0.0486323 0.176889 0.161558 0.109606 0.00134906 0.102636 0.0647911 0.00776194 0.00562386 0.0129306 
0.00422447 0.0293147 0.00903982 0.0613556 0.197793 0.00381064 0.00934562 0.121534 0.124189 0.345051 0.0150286 0.0793129 
0.0320182 0.144853 0.0183121 0.0160573 0.278065 0.0530424 0.0174337 0.0120528 0.0583592 0.0289621 0.0290741 0.311771 
0.00615893 0.208692 0.0101879 0.0457043 0.0468749 0.0142204 0.295599 0.0289343 0.228 0.101233 0.00432875 0.0100668 
0.0339763 0.0569074 0.0325984 0.151018 0.303575 0.022378 0.206254 0.0268267 0.00165329 0.105825 0.0061171 0.0528714 
0.0068966 0.16102 0.100671 0.0143404 0.0141826 0.0466823 0.0445354 0.381359 0.161995 0.0121681 0.00133074 0.0548185 
0.000263985 0.0272555 0.0354217 0.0626092 0.0386563 0.134127 0.235022 0.00722403 0.0108355 0.0422502 0.205971 0.200364 
0.0219362 0.129199 0.00281956 0.0650827 0.0233864 0.0119651 0.00491073 0.128357 0.107645 0.0882992 0.268202 0.148196 
0.00123487 0.0732849 0.0157688 0.200728 0.342294 0.0171746 0.0047183 0.0167589 0.0574091 0.258227 0.0080599 0.00434185 
0.0078363 0.0214465 0.0203112 0.0319749 0.228715 0.155094 0.00358701 0.0628298 0.1496 0.0157291 0.295334 0.00754161 
0.00610092 0.000707933 0.0151875 0.0664206 0.189804 0.0582278 0.0419359 0.135597 0.385298 0.00201954 0.0528541 0.0458464 
0.0382842 0.320726 0.0677855 0.169867 0.000770746 0.00764728 0.0441878 0.0269264 0.0910719 0.0191126 0.0167693 0.196852 
0.192565 0.113798 0.00554593 0.0133923 0.17952 0.0826115 0.212376 0.0591041 0.0322784 0.0109111 0.0003818 0.0975157 
0.0240469 0.191681 0.0116189 0.00201758 0.062589 0.0667027 0.274894 0.284509 0.0348091 0.0221697 0.00042685 0.0245351 
0.292305 0.107069 0.00451816 0.0648607 0.000448901 0.0501789 0.0095312 0.188599 0.0427682 0.203923 0.0292505 0.00654744 
0.00431936 0.0162932 0.112842 0.00700842 0.341462 0.17249 0.0604001 0.214849 0.0286553 0.0229615 0.0145093 0.00420995 
0.288925 0.0734924 0.0100226 0.000448255 0.126875 0.0315916 0.0410809 0.228591 0.0074161 0.0204911 0.137828 0.0332381 
0.0979152 0.00914753 0.0408496 0.358392 0.024191 0.129161 0.108118 0.0472097 0.00910575 0.137896 0.0347492 0.00326546 
0.434264 0.0611305 0.067342 0.0265289 0.00589868 0.00568115 0.167459 0.000156553 0.0407255 0.00768226 0.0137532 0.169379 
0.00435734 0.101584 0.0368744 0.121594 0.166691 0.0206892 0.11821 0.155489 0.130262 0.0121451 0.111167 0.0209387 
0.192257 0.0721918 0.00425719 0.0144011 0.100271 0.189216 0.00946226 0.214904 0.118768 0.00167254 0.0122495 0.07035 
0.173888 0.0848106 0.107798 0.0269021 0.0087872 0.0219568 0.0089706 0.00385138 0.0694549 0.467 0.0121444 0.0144356 
0.0123845 0.0662667 0.154757 0.0328138 0.121294 0.0179559 0.432575 0.0440286 0.0346696 0.000287728 0.0372774 0.0456903 
0.0594276 0.0295527 0.160446 0.282437 0.233696 0.023759 0.00726363 0.0757207 0.0122414 0.00772252 0.0400446 0.0676891 
0.0505329 0.00832491 0.155122 0.241429 0.0689447 0.0672108 0.172222 0.0351543 0.117376 1.25533e-005 0.0821055 0.00156463 
0.166155 0.00709476 0.28024 0.0992866 0.0175102 0.00817873 0.0718039 0.247504 0.0232848 0.0600453 0.0167784 0.00211832 
0.0775503 0.192026 0.166859 0.0221769 0.00946114 0.0103195 0.188199 0.0194689 0.139247 0.0421218 0.0143309 0.11824 
0.446292 0.0715424 0.0883121 0.0875287 0.00295021 0.0123872 0.0510841 0.00416772 0.180449 0.0137628 0.0399171 0.00160698 
0.0105886 0.218282 0.0131585 0.193131 0.011884 0.0919756 0.173151 0.0588843 0.0048408 0.0651798 0.103031 0.0558938 
0.0113397 0.181906 0.00279022 0.00748514 0.0301478 0.0136604 0.138113 0.267166 0.00326126 0.201783 0.0754864 0.0668602 
0.000318689 0.0757619 0.0165934 0.0287227 0.0266421 0.218917 0.00787885 0.0703987 0.103592 0.171191 0.214159 0.0658239 
0.0141508 0.0146106 0.0206036 0.0526201 0.0622676 0.00273851 0.0179686 0.188726 0.116574 0.0454846 0.0263233 0.437932 
0.00485239 0.0348826 0.0334081 0.125549 0.00382036 0.333276 0.0799394 0.135341 0.0100145 0.0131815 0.138804 0.0869304 
0.161266 0.00173548 0.000643675 0.00520321 0.176086 0.0451489 0.0163312 0.0192426 0.0274209 0.229943 0.138869 0.178111 
0.0390393 0.0595735 0.378019 0.261736 0.0177748 0.00269482 0.115313 0.0223813 0.0114193 0.0525749 0.0263014 0.0131724 
0.131115 0.00245517 0.0491965 0.189035 0.00675636 0.0668628 0.0100399 0.0326803 0.135568 0.136555 0.220005 0.0197302 
0.0150354 0.00738526 0.0862472 0.0140922 0.00731098 0.0151902 0.374313 0.159427 0.00992283 0.167071 0.0670054 0.0769994 
0.0433873 0.0223213 0.034675 0.0228066 0.00651929 0.0776695 0.0785844 0.291607 0.00162556 0.0598189 0.28868 0.0723053 
0.189833 0.0213837 0.133257 0.0783698 0.0287051 0.151521 0.103894 0.0939849 0.00656381 0.0871809 0.0573396 0.0479673 
0.121044 0.122918 0.00618828 0.0875222 0.0308294 0.0658446 0.0179744 0.00870822 0.356038 0.141097 0.0340078 0.00782736 
0.0305193 0.0233917 0.358734 0.117918 0.00627502 0.00656596 0.0348059 0.0213365 0.0764409 0.0242879 0.235614 0.0641112 
0.0142347 0.18374 0.105699 0.00622315 0.0181619 0.00417434 0.069196 0.223419 0.0295677 0.0296628 0.0290332 0.286888 
0.0304698 0.0332388 0.120848 0.00985596 0.125217 0.00128744 0.104596 0.0155729 0.115748 0.167725 0.061451 0.213991 
0.0933451 0.0327101 0.200891 0.00505248 0.00619106 0.0169425 0.0146155 0.18103 0.13213 0.0345241 0.155328 0.12724 
0.0215963 0.0602726 0.0122082 0.447491 0.0290778 0.00436733 0.118113 0.0264702 0.0128524 0.0225847 0.148425 0.0965412 
0.0621163 0.00116003 0.119716 0.019569 0.0835325 0.0120247 0.0917652 0.357693 0.0600696 0.142601 0.0119256 0.0378267 
0.0234688 0.016343 0.040713 0.0321965 0.524777 0.0459396 0.13063 0.02264 0.09102 0.012295 0.0510227 0.00895462 
0.0262281 0.279584 0.0409326 0.0319779 0.0569619 0.0229028 0.0405006 0.0013201 0.225299 0.159712 0.041971 0.07261 
0.0587256 0.0681735 0.0482521 0.0025536 0.351056 0.00797154 0.0167422 0.000256974 0.207531 0.0751197 0.0342126 0.129406 
0.00840837 0.208884 0.0165629 0.0271229 0.0663004 0.040145 0.042831 0.00780555 0.00593797 0.432463 0.0486166 0.0949223 
0.133826 0.143919 0.0190382 0.0462747 0.0149148 0.156912 0.0335939 0.0195029 0.00614978 0.114285 0.00520344 0.30638 
0.219912 0.00110697 0.0269405 0.00234741 0.0363013 0.0386512 0.310407 0.00204837 0.228198 0.0511588 0.0375416 0.0453866 
0.0714775 0.0106031 0.0133922 0.00801164 0.190792 0.00528503 0.146807 0.0478276 0.13528 0.0383105 0.204013 0.128201 
0.0537949 0.0193076 0.0010241 0.180148 0.0133641 0.212928 0.204986 0.0186068 0.141752 0.0974522 0.0523608 0.00427609 
0.00298038 0.0297696 0.110816 0.0189006 0.148105 0.0657806 0.0122866 0.0267913 0.00952703 0.173541 0.282697 0.118804 
0.00762016 0.0747256 0.0190561 0.0652931 0.21725 0.0471325 0.176317 0.0101956 0.271646 0.0928008 0.00790545 0.0100574 
0.0272773 0.0285088 0.0150335 0.0319415 0.119981 0.154054 0.163455 0.181951 0.0324982 0.207856 0.0155427 0.0219006 
0.453448 0.0038529 0.20313 0.0123173 0.0176398 0.0112224 0.00258056 0.0108881 0.00298484 0.0911545 0.045425 0.145356 
0.12019 0.0170462 0.00025914 0.0832193 0.00614392 0.00180157 0.145903 0.00572263 0.0703861 0.269602 0.175696 0.10403 
0.0623583 0.265368 0.212864 0.180793 0.0164626 0.0168839 0.0820025 0.0117112 0.0553616 0.0287691 0.0456807 0.0217447 
0.197171 0.129384 0.0084068 0.0337198 0.107396 0.0820086 0.0672751 0.0118763 0.0797385 0.0389824 0.242357 0.00168388 
0.0420928 0.235512 0.113449 0.0296792 0.0708728 0.00586931 0.0396396 0.0637724 0.00258433 0.103124 0.123142 0.170263 
0.260999 0.149515 0.151857 0.0300264 0.0368136 0.0963233 0.0139177 0.00895117 0.0181226 0.0116 0.0168846 0.204989 
0.214443 0.104334 0.0016277 0.0469921 0.139155 0.022736 0.0134253 0.0124207 0.0136572 2.1561e-005 0.152942 0.278245 
0.0765369 0.0552653 0.0601742 0.0443357 0.00330463 0.227625 0.00538195 0.00991386 0.283102 0.104064 0.00923804 0.121059 
0.00180715 0.022064 0.129521 0.0117401 0.0241445 0.331046 0.0388817 0.0217068 0.0411 0.26516 0.00563012 0.107198 
0.0100843 0.0643702 0.0271032 0.225467 0.0423447 0.00665828 0.388216 0.143647 0.0786787 0.00822711 0.00250436 0.00269896 
0.0224368 0.0965971 0.00194543 0.0843221 0.168743 0.414172 0.0205747 0.0540069 0.000151089 0.0678572 0.000837244 0.0683565 
0.0049861 0.0383072 0.0944236 0.229133 0.0559791 0.181434 0.054386 0.251975 0.0192179 0.0237109 0.0402011 0.00624731 
0.148646 0.00831637 0.0493445 0.0158811 0.0531148 0.311212 0.0903475 0.0145124 0.0106177 0.00216844 0.0116856 0.284154 
0.236086 0.159777 0.0779361 0.0600523 0.0165941 0.00144261 0.166455 0.0149748 0.00111584 0.106736 0.121076 0.0377539 
0.0070526 0.0638786 0.0524241 0.0237021 0.0435848 0.00928669 0.0134199 0.00671298 0.223928 0.504149 0.0169119 0.0349493 
0.147652 0.0791591 0.00361495 0.0148238 0.0120208 0.121771 0.00783293 0.0290905 0.000604128 0.0763828 0.380945 0.126103 
0.256993 0.030014 0.0117855 0.0107146 0.00402526 0.376353 0.0273637 0.144655 0.0034892 0.07657 0.00981415 0.0482234 
0.217551 0.123557 0.103018 0.0109626 0.0922218 0.0874376 0.00725917 0.0300149 0.192359 0.102095 0.0246022 0.00892036 
0.0219816 0.00602251 0.12237 0.0346497 0.14182 0.138481 0.189893 0.0737785 0.0459511 0.0273263 0.196718 0.00100841 
0.076416 0.0579158 0.203459 0.0845464 0.00547604 0.294376 0.0085628 0.156729 0.0258184 0.0459147 0.0258708 0.0149156 
0.357515 0.00510669 0.0632983 0.00832569 0.0733906 0.125723 0.0765825 0.0487138 0.0373014 0.185907 0.00897172 0.00916396 
0.0237459 0.0786162 0.0833278 0.166058 0.00335782 0.00815336 0.149896 0.0858825 0.253741 0.131027 0.0086138 0.0075806 
0.0789465 0.0324888 0.0149587 0.241108 0.193575 0.0440834 0.0338847 0.0130438 0.00201797 0.191708 0.0220638 0.132121 
0.0834843 0.00450687 0.0674716 0.00757021 0.0386404 0.106077 0.00610149 0.071029 0.161858 0.304373 0.0937844 0.0551034 
0.157853 0.0160557 0.194001 0.0185572 0.0122732 0.0125744 0.202117 0.000145045 0.0110422 0.056926 0.017101 0.301354 
0.169698 0.092171 0.00553511 0.134446 0.132109 0.0027831 0.0244767 0.355464 6.39255e-005 0.0206581 0.0607611 0.00183404 
