  8.0402010e-002  9.1959799e-001
  7.5376884e-002  9.2462312e-001
  7.0351759e-002  9.2964824e-001
  6.5326633e-002  9.3467337e-001
  6.0301508e-002  9.3969849e-001
  5.5276382e-002  9.4472362e-001
  5.0251256e-002  9.4974874e-001
  4.5226131e-002  9.5477387e-001
  4.0201005e-002  9.5979899e-001
  3.5175879e-002  9.6482412e-001
  3.0150754e-002  9.6984925e-001
  2.5125628e-002  9.7487437e-001
  2.0100503e-002  9.7989950e-001
  1.5075377e-002  9.8492462e-001
  1.0050251e-002  9.8994975e-001
  5.0251256e-003  9.9497487e-001
