  3.6435350e-003  2.8394460e-001  5.2613551e-002  2.4975149e-002  2.6748367e-003  3.3753565e-003  9.2530511e-003  4.8379416e-001  1.0687872e-002  1.9530595e-002  1.1655371e-002  2.4935704e-003  3.1010889e-002  1.4055880e-002  4.6291582e-002
  3.9291275e-001  2.3896173e-002  2.8992142e-002  2.4181058e-001  2.5338341e-002  8.5127146e-003  9.7562127e-002  3.4819389e-002  1.9949089e-002  4.2720238e-002  6.0042891e-003  2.7840199e-002  6.1666687e-003  3.8812569e-002  4.6627334e-003
  1.0327265e-002  3.4581261e-004  1.5857049e-004  6.7528220e-003  1.5243002e-003  3.2004447e-004  1.0127273e-003  3.9633693e-003  1.1678090e-003  1.6368872e-004  1.0091697e-002  1.0396395e-003  9.5940774e-001  2.4429684e-003  1.2815435e-003
  4.6900005e-001  2.5319441e-003  2.5810537e-001  2.6436471e-003  2.7434741e-003  5.1583711e-002  2.8343028e-002  1.8991967e-002  1.4357968e-002  3.8087561e-003  3.0296259e-002  6.2306701e-002  6.6504746e-003  4.2342261e-002  6.2943916e-003
  2.3182476e-004  2.6695547e-004  1.6374856e-005  1.7395222e-004  9.9689694e-001  1.5068469e-004  7.8561814e-005  2.8165347e-004  5.3052301e-004  6.6651235e-005  3.2417638e-004  6.8354135e-004  1.4887661e-004  1.3309895e-004  1.6184848e-005
  1.1151183e-002  8.5284308e-003  2.5984353e-002  1.3373714e-002  2.4070875e-002  1.5556038e-001  6.9785906e-002  1.4532855e-003  7.7412014e-003  1.2852340e-002  3.0940065e-001  1.0198036e-001  2.5248395e-001  3.9072105e-003  1.7261636e-003
  1.3919532e-001  5.3419109e-002  1.7497107e-002  7.0824477e-003  3.1751602e-002  2.0960120e-002  4.5800335e-003  5.1515416e-003  3.9770374e-003  1.1600547e-001  1.4532439e-002  1.1449527e-002  1.9542655e-001  2.4377356e-001  1.3519813e-001
  4.1800599e-002  8.9286930e-002  2.8730321e-002  1.2719988e-001  5.8326640e-003  1.2285932e-001  8.1788546e-002  3.1470302e-002  4.7943273e-002  9.2418002e-002  1.5093643e-001  2.1476686e-002  6.0177231e-002  9.1614706e-002  6.4651063e-003
  2.4884696e-003  9.7968354e-003  2.2382192e-003  4.6543203e-002  5.5195748e-003  7.2601921e-002  6.1189005e-003  3.3309687e-001  4.6958930e-002  3.5173753e-001  1.6975218e-003  1.0225981e-002  7.2043597e-002  3.0221302e-002  8.7111476e-003
  2.7388674e-002  3.9403904e-003  1.4070288e-001  8.5998467e-002  1.0445410e-002  3.0589436e-002  2.0790986e-001  5.7254019e-002  6.3936297e-002  9.3783626e-002  2.0698476e-001  3.8159250e-003  5.7598222e-003  1.3942969e-002  4.7547460e-002
  1.3180240e-001  7.0038513e-003  2.0857008e-003  2.1751116e-003  1.5648032e-002  9.3074604e-002  2.5466472e-001  1.3513384e-002  9.6199709e-002  2.9029005e-002  5.4046015e-002  1.4766702e-002  1.5109769e-001  1.1084837e-001  2.4044699e-002
  2.9978219e-003  2.9288523e-002  4.1831272e-002  2.2227513e-002  1.3702116e-001  5.4148836e-003  2.5410232e-001  7.3810490e-003  2.4627942e-001  3.0385432e-003  1.2381337e-001  8.7999023e-002  4.3759795e-003  1.0978981e-002  2.3250126e-002
  9.9049094e-002  5.9735754e-003  5.3024433e-003  1.4871854e-002  9.8858654e-003  1.0209668e-002  2.5583163e-002  1.1737853e-002  3.4415270e-003  8.3304965e-004  7.6730488e-003  1.5560980e-003  1.2316654e-002  7.9084051e-001  7.2560122e-004
  3.8419868e-003  7.0564888e-002  5.3463791e-002  4.5078022e-003  2.9963260e-001  2.5583218e-001  6.9376754e-002  9.3992911e-003  2.0714745e-002  3.5347702e-002  7.5589899e-003  8.5903354e-003  5.5921460e-002  2.3934991e-002  8.1312483e-002
  3.5522301e-003  9.7347559e-003  3.4440251e-002  1.0902729e-001  3.8397246e-001  8.4758981e-002  3.5677142e-003  1.4922367e-002  5.3220790e-002  4.9943266e-002  1.3476247e-001  1.6169153e-002  1.5296640e-002  7.9304073e-002  7.3275639e-003
  6.2608090e-003  5.8746682e-002  1.6379831e-003  2.0945326e-002  1.6325088e-003  4.4580892e-002  1.1363338e-003  3.5839238e-002  8.3558318e-003  1.9105030e-003  8.6398916e-003  7.4651439e-001  2.3292446e-003  3.4167270e-003  5.8053642e-002
  7.2454402e-003  2.9179189e-002  5.4878394e-001  4.3376111e-002  1.6753659e-001  2.1177949e-003  6.6625364e-002  2.2780358e-002  2.0873217e-003  2.2209293e-002  1.4753193e-003  4.0281657e-003  2.8200524e-002  2.2643239e-002  3.1711347e-002
  1.6177634e-002  7.3622519e-003  2.4426195e-002  4.7021803e-002  1.0196330e-001  2.2627193e-001  2.4234119e-002  4.2511545e-002  4.7694591e-003  2.5881291e-002  5.5396987e-002  1.3284655e-001  2.7612253e-001  9.9307792e-003  5.0836242e-003
  7.2193202e-002  1.6786906e-002  1.0686250e-002  4.1298498e-003  2.7423729e-002  2.4628784e-003  4.4680512e-002  2.0435889e-001  1.0324343e-002  4.5544614e-002  1.6622456e-002  8.1751988e-002  3.1807204e-001  1.5136492e-002  1.2982585e-001
  1.1661220e-002  2.2119477e-001  4.8861249e-003  2.2458341e-001  1.2278498e-001  1.0845032e-002  1.1537686e-001  2.6445911e-002  5.2992594e-003  3.0988475e-002  2.9542680e-002  4.2048870e-002  2.0045519e-002  5.1894586e-002  8.2402299e-002
  2.9117439e-002  1.3924073e-002  1.4086499e-002  3.4386367e-001  7.3964208e-002  2.3675192e-003  2.2389004e-003  2.9193414e-001  4.2300609e-002  1.3190572e-001  5.2475387e-003  2.2504618e-002  4.4276449e-003  9.5750011e-003  1.2542422e-002
  1.2275326e-002  1.8555812e-001  2.5029489e-002  1.8116093e-002  2.8776368e-002  1.3574589e-002  3.3800643e-001  3.2796668e-002  6.6500814e-002  2.4787100e-003  1.4143323e-002  3.5539363e-003  2.2077634e-002  1.6283700e-001  7.4275496e-002
  3.1165047e-003  7.3884760e-004  5.0510745e-003  1.1845386e-002  3.5752356e-003  3.5664573e-002  6.9224155e-001  5.7276687e-004  1.2502736e-002  6.4368192e-003  1.7520377e-002  1.6243963e-001  9.5138188e-003  2.9634864e-003  3.5817190e-002
  1.0596476e-003  3.0566392e-002  4.4672407e-004  2.9530994e-003  1.7280266e-003  1.9005743e-002  9.2003960e-001  3.8601251e-004  3.6909162e-003  2.8811557e-003  5.6829611e-003  2.4178143e-004  6.3245367e-004  4.7381194e-003  5.9473644e-003
  1.4830368e-002  1.5673923e-001  2.0933860e-002  7.2963523e-002  3.0387849e-002  3.2136467e-002  2.1997476e-002  1.8500879e-001  7.8295115e-003  5.2715084e-003  7.1473399e-003  1.6306359e-001  1.1841730e-001  1.1905318e-002  1.5136787e-001
  1.6690504e-002  2.8516995e-003  1.2592218e-002  3.8380427e-003  2.3231002e-002  6.2230985e-002  3.1593322e-003  2.4555110e-001  2.0146288e-001  5.1311891e-002  2.0977743e-001  2.5496552e-002  3.1693863e-002  6.4975618e-002  4.5136881e-002
  4.2970541e-002  2.5900613e-002  4.2498576e-002  5.5165556e-001  3.6054182e-003  1.4886528e-002  1.0653056e-001  4.9633806e-002  5.9599705e-003  3.2021484e-002  1.0193293e-002  3.1447625e-002  4.9617592e-003  4.6102951e-002  3.1631313e-002
  2.9264329e-003  1.7816818e-001  3.1280790e-001  4.0663249e-002  6.1571118e-002  2.9986439e-003  6.1699027e-002  2.5591084e-002  5.8126941e-002  1.2851158e-001  1.1196406e-002  5.1199876e-002  4.6311806e-002  7.2045381e-003  1.1023222e-002
  4.1283061e-002  3.3692333e-003  1.1582207e-002  1.7524362e-003  3.1123505e-002  3.1992794e-002  3.6061247e-003  7.8728999e-003  5.9203125e-003  1.5368632e-002  1.6643834e-003  1.0716763e-002  1.5957414e-003  5.8632103e-001  2.4583088e-001
  1.6147454e-002  2.6267470e-002  2.3330004e-003  2.9569801e-003  5.2878493e-003  5.4716049e-004  1.2236251e-003  8.6269648e-001  6.2804306e-002  7.8488836e-003  2.6300848e-004  2.9397228e-003  7.0863444e-003  2.7281036e-004  1.3249054e-003
  5.3448971e-004  2.2612712e-002  1.4919754e-001  3.6776490e-003  8.8872583e-002  3.7886993e-003  6.1211004e-001  4.7754148e-004  2.5288362e-002  5.6631482e-003  2.2452495e-003  8.6380159e-003  1.3588860e-003  6.9870131e-004  7.4836383e-002
  3.9172789e-003  4.6434039e-002  1.4852344e-001  7.1302271e-002  1.8784353e-001  1.9142457e-002  1.0622002e-002  1.2111262e-001  3.3943960e-002  4.3510828e-002  9.8090071e-003  2.4092544e-001  2.8362492e-003  2.3675281e-002  3.6401585e-002
  1.1384747e-003  1.0577210e-001  5.2254152e-001  2.0892227e-002  5.8187216e-003  9.9002350e-003  1.9203914e-002  5.9625159e-003  9.7294987e-002  2.6587590e-002  1.1937396e-001  1.3402357e-003  8.6994260e-003  5.3759022e-002  1.7150716e-003
  4.2380939e-003  1.6969973e-002  1.6098660e-002  4.1739574e-002  7.8862050e-003  1.5198797e-002  1.7220171e-002  7.0682731e-001  1.4507693e-003  3.0841467e-002  1.8612711e-002  2.1729453e-003  1.3581767e-002  9.3364505e-002  1.3797051e-002
  1.2319790e-001  1.2671836e-002  2.4635286e-002  1.0808583e-001  3.4140516e-002  7.3661008e-002  1.0967896e-001  2.6147907e-002  9.7662740e-002  2.8524777e-003  4.3806983e-002  2.5184461e-001  4.8857195e-003  7.8207214e-002  8.5210136e-003
  8.0394735e-002  6.5018764e-001  1.3813520e-001  1.5760668e-002  7.1328100e-003  2.4712012e-002  4.0937341e-002  1.9405384e-003  3.7448452e-003  3.0556688e-003  8.8390424e-003  7.6246556e-003  1.9894716e-003  5.5406271e-003  1.0004741e-002
  5.4321455e-003  1.6459374e-002  4.3806148e-003  6.9301811e-003  1.1006881e-002  1.3889549e-001  7.3040089e-002  1.7104050e-002  2.8224024e-002  4.6516330e-001  1.5817789e-001  5.6751648e-002  5.5132445e-003  7.2842552e-003  5.6368220e-003
  1.1772701e-002  5.3022797e-002  4.3167842e-002  5.6558256e-003  3.3084085e-003  1.8998152e-002  2.4482911e-001  1.0565706e-001  1.5746356e-001  3.0821554e-002  1.8394821e-001  2.5493765e-002  9.7973660e-002  4.9890863e-003  1.2898271e-002
  8.1193557e-003  1.3069737e-003  3.1156827e-002  6.9851967e-002  2.7658851e-002  1.5115891e-003  6.9613012e-001  7.4741428e-002  3.8181690e-002  2.1219575e-003  7.9557112e-003  2.3051332e-003  1.5859539e-002  5.9845376e-003  1.7114320e-002
  1.5013216e-002  4.4387484e-002  9.0551162e-002  3.2692112e-001  3.4403506e-003  3.1613232e-003  1.8952372e-002  2.7806003e-002  9.8005837e-002  3.0911405e-002  3.4375303e-003  4.4738178e-002  1.6480153e-001  1.1620412e-001  1.1668370e-002
  8.3225810e-003  6.0386697e-003  2.5833765e-001  7.8533123e-002  1.9010039e-002  1.0677072e-002  1.3755100e-002  1.3108654e-002  1.0903249e-002  2.9031670e-001  7.6482540e-003  6.8776341e-002  3.6844147e-002  1.0389707e-001  7.3831355e-002
  1.5268362e-003  5.5472172e-003  9.9258156e-002  7.5495061e-004  2.1483220e-001  5.6625564e-003  8.4797222e-003  9.9411628e-003  1.3061837e-003  1.7948402e-003  6.1615100e-001  5.1351015e-004  1.1119759e-003  4.3359183e-003  2.8783766e-002
  1.4794860e-003  1.5226236e-004  1.5473052e-004  4.1025263e-003  1.0371201e-001  1.9945951e-003  3.5219806e-004  3.4960527e-004  1.8795486e-003  8.4189938e-001  2.5873850e-004  1.6574819e-004  7.2728797e-004  4.2433274e-002  3.3861043e-004
  1.2087608e-002  6.8587620e-002  2.1032383e-002  5.8260285e-003  1.9473244e-002  5.6245700e-003  1.8038733e-003  5.9451916e-003  6.7203024e-003  1.2921998e-002  1.0700793e-002  3.3399172e-003  8.1585949e-001  8.7879641e-003  1.2890115e-003
  4.3339491e-002  1.4085331e-003  2.2160775e-002  1.7782971e-002  6.8451588e-003  3.9171986e-002  1.9115137e-001  3.1209344e-003  5.6064830e-002  5.8916145e-003  2.4008623e-003  5.8188260e-001  1.5045698e-002  1.2198491e-002  1.5346831e-003
  2.3697087e-003  1.6052521e-002  1.1075969e-001  6.4003302e-002  2.9771917e-003  1.9344814e-002  1.0821726e-002  8.3501571e-002  7.3269926e-003  8.7405729e-003  3.4788592e-002  5.5194871e-002  2.0209049e-002  1.8294121e-001  3.8096818e-001
  1.2803756e-001  1.1457200e-002  9.1724632e-002  9.0118175e-003  5.7736289e-003  3.1694658e-001  3.5803268e-003  3.4587318e-002  3.7636443e-002  1.4524635e-001  1.5793193e-001  4.1594071e-003  4.9224887e-003  2.6602589e-002  2.2381726e-002
  2.1234430e-001  3.7295686e-003  1.4661293e-002  6.9482077e-003  1.0905439e-001  9.1040218e-002  3.5441294e-002  1.4760868e-002  2.2016089e-001  9.4865427e-003  3.3554914e-003  1.5760997e-001  2.4181644e-002  4.4966696e-003  9.2728649e-002
  1.0462719e-002  2.2450992e-001  3.6745682e-002  1.2099960e-003  1.0099890e-002  2.0079288e-002  9.0509239e-004  1.5759693e-002  2.5090005e-003  4.3541447e-003  2.2164450e-002  5.6873014e-001  1.3873762e-002  8.1686658e-003  6.0427551e-002
  1.0084909e-001  2.7357235e-001  6.8336476e-002  6.9624418e-003  1.7493996e-002  7.7889313e-003  1.9900505e-001  4.3497225e-003  1.9281790e-002  7.7996148e-002  5.6405243e-002  8.7143072e-003  1.1600929e-001  1.6029445e-002  2.7205714e-002
  3.9383893e-002  4.5770280e-003  2.9192131e-002  1.2489228e-001  3.0833327e-002  2.0126084e-002  1.8284091e-001  6.6583973e-003  1.0629123e-003  1.8073691e-003  2.4078833e-001  2.7755724e-001  1.8658201e-002  1.7958795e-002  3.6631082e-003
  1.3540469e-002  6.9949003e-003  3.9492047e-003  5.1712175e-002  4.5716835e-003  4.9659159e-002  1.0038817e-001  1.9429161e-002  1.3197416e-001  1.9571832e-002  7.3137406e-002  1.7630552e-001  2.6133842e-001  6.4980680e-002  2.2447061e-002
  2.1859625e-001  4.6373566e-002  1.4917467e-002  3.0690672e-002  2.8655260e-003  2.6782494e-002  4.3823851e-003  5.5059799e-003  1.1193398e-002  4.1653102e-002  2.7271581e-002  5.4098130e-002  1.3361830e-001  4.6833224e-002  3.3521792e-001
  4.6681746e-001  2.3139011e-002  2.4918509e-002  3.9432396e-002  6.9052366e-003  9.2028286e-003  2.1142307e-002  1.1087952e-002  3.4477595e-003  2.3639543e-001  6.2152797e-003  9.6273259e-002  3.1863482e-002  3.5182573e-003  1.9640834e-002
  2.4691474e-002  6.5591487e-003  3.2125783e-002  6.3683620e-002  6.1128040e-003  2.4732293e-002  2.2562443e-001  1.8238732e-002  6.5258576e-003  1.8064442e-002  1.2446253e-001  2.4292679e-003  4.3551587e-001  7.7672044e-003  3.4665524e-003
  4.1212030e-002  1.4522177e-002  5.0220487e-002  5.4252120e-002  5.2624182e-001  3.8846295e-003  8.2996056e-003  7.2407291e-003  1.4363467e-002  4.0136503e-003  5.5405081e-002  1.5334923e-001  2.5470391e-002  3.3292342e-002  8.2322474e-003
  2.7126969e-003  2.1156442e-001  2.1750342e-003  2.7308986e-001  8.6821585e-002  2.6156767e-001  3.5984641e-002  5.6426319e-002  1.1307313e-002  3.5292844e-003  7.1411687e-003  2.4154416e-003  1.8045258e-002  8.4130479e-003  1.8806270e-002
  1.5084869e-001  1.9500393e-002  4.9377194e-002  3.6401410e-003  1.9107331e-001  1.1662696e-002  3.1776296e-001  8.7277745e-003  4.1085513e-003  3.0398527e-002  5.5411888e-003  4.7469997e-002  1.0378248e-001  5.1014454e-002  5.0916534e-003
  1.8868903e-001  4.7777843e-001  2.5020871e-002  1.9922288e-003  2.7821427e-003  1.9044353e-002  1.0418077e-001  7.7894748e-002  2.3695975e-002  7.0484935e-003  2.5995727e-003  3.6803657e-002  1.5520898e-002  8.4899478e-003  8.4588805e-003
  3.7150077e-002  1.3239853e-001  6.4841899e-002  1.7029613e-002  7.8852051e-003  3.5061778e-002  5.2321051e-002  2.9551235e-002  6.3982703e-002  4.9952091e-003  3.4376922e-001  1.2458540e-001  6.3114414e-002  1.2987648e-002  1.0326014e-002
  1.8033003e-001  1.2281337e-002  4.7861249e-002  3.5441303e-002  9.1821415e-003  1.0929340e-001  3.7021875e-003  3.5982576e-001  4.5574740e-002  8.1340860e-002  3.5744983e-003  4.2008725e-002  1.1686443e-002  5.2720356e-002  5.1769753e-003
  3.3219551e-002  5.7436090e-002  3.5400752e-003  2.7912293e-002  6.3166637e-002  3.1174153e-003  1.5716590e-002  6.1411077e-002  8.3800134e-002  1.9648364e-002  5.7244093e-003  5.9751473e-003  6.2207027e-003  5.9834578e-001  1.4765736e-002
  1.7120922e-001  1.8628622e-002  2.7972752e-002  8.8740277e-002  1.1957063e-002  1.7983614e-002  5.2009726e-002  3.2683448e-002  5.7028025e-002  4.3413504e-001  2.5490313e-002  1.7659231e-002  3.3519479e-003  3.4669456e-003  3.7683772e-002
  4.6619639e-004  3.4522460e-003  7.2410224e-004  2.2857172e-004  2.3852670e-004  1.3308261e-003  2.3204027e-003  9.7936266e-001  2.0719257e-004  7.5947111e-004  4.5226500e-003  6.6368752e-004  2.5372662e-003  1.4887490e-003  1.6974483e-003
  5.8390430e-003  3.6702823e-003  2.4842818e-002  2.3690990e-002  1.1788884e-001  7.5605294e-002  2.7376451e-002  1.9153814e-001  2.5078116e-002  9.9512390e-003  5.8372557e-002  3.7002609e-001  3.3986691e-003  5.7374453e-002  5.3470280e-003
  2.8730653e-002  4.4551691e-001  1.9483532e-003  2.4005234e-003  5.5401280e-003  7.3706775e-003  1.1082778e-001  2.3548616e-003  5.7459818e-002  2.0651355e-003  8.0584494e-002  1.7758374e-001  5.0657773e-002  4.9222997e-003  2.2036851e-002
  6.1338842e-002  8.9730579e-002  1.5095582e-002  5.0558760e-003  1.0238428e-001  4.2567713e-002  5.6740263e-002  2.0005459e-001  2.4126219e-001  8.9385443e-003  5.2678050e-002  8.0003639e-002  3.9882101e-003  2.9669431e-002  1.0492200e-002
  4.4813774e-001  1.5190964e-001  1.9809415e-002  1.4001887e-002  4.5019509e-002  1.7661266e-002  1.4966352e-002  1.3503874e-002  1.4634620e-001  1.2809309e-002  3.8644863e-003  4.7134682e-003  1.1941079e-002  1.9913013e-002  7.5402761e-002
  7.9319644e-002  6.5071408e-002  9.7445447e-002  3.7421215e-002  6.2719903e-002  1.1354572e-001  2.0971925e-002  1.1831986e-002  6.7177782e-003  7.3099085e-003  1.7704143e-001  6.3830019e-003  2.4921479e-001  1.7502812e-002  4.7503032e-002
  1.3404104e-003  1.8377332e-001  2.8969288e-002  2.9092018e-001  1.2020268e-002  1.0431784e-002  6.6583702e-002  1.3679868e-002  3.6884538e-003  9.6439591e-004  3.0266751e-001  6.9611553e-003  5.1221363e-004  7.6344512e-002  1.1429401e-003
  6.1699419e-003  3.1870886e-002  3.2261815e-002  2.9859742e-002  4.0024944e-002  6.4801763e-002  1.4738233e-002  1.8623213e-002  2.1317641e-001  1.1804298e-002  3.6087614e-002  1.0275417e-001  6.0343687e-003  3.8914800e-001  2.6446048e-003
  4.2540350e-003  1.0061516e-001  2.1160275e-002  2.4863362e-002  1.1812199e-001  1.5105081e-002  1.1951635e-001  2.8324324e-002  2.7185168e-001  2.1814237e-001  6.1799713e-003  3.5740382e-002  2.7671776e-002  4.8035644e-003  3.6496916e-003
  2.3155230e-002  1.2677182e-002  8.6113284e-002  4.2764687e-002  2.4213156e-002  3.0385076e-001  7.3154198e-002  4.5839541e-002  2.8002944e-001  3.0243780e-002  3.7706298e-003  3.5508809e-002  2.1442830e-003  1.9025616e-002  1.7509407e-002
  3.8150366e-002  3.4122124e-003  6.5999286e-003  2.8560112e-002  1.0874454e-001  1.2016758e-001  7.5055717e-002  5.4797837e-002  2.4935431e-001  1.1287888e-001  1.4787075e-001  1.6753107e-002  4.3512475e-003  4.6430537e-003  2.8660353e-002
  2.1984599e-001  4.3626982e-002  2.7393450e-002  8.0175294e-003  3.2313640e-002  4.0657325e-003  3.1885747e-001  3.9293588e-002  8.9826370e-003  2.0728395e-001  4.4719496e-002  2.9169203e-002  9.1539575e-003  3.2482996e-003  4.0280714e-003
  1.1967507e-001  4.6574447e-003  1.0873092e-002  9.6355996e-002  4.3765366e-003  6.0411471e-003  2.1901582e-002  1.3377171e-002  1.8494956e-002  8.1646272e-002  2.5714635e-002  1.7771724e-001  1.9356305e-001  5.2829445e-003  2.2032286e-001
  4.7466197e-002  4.6929976e-003  4.0174135e-002  4.0310910e-002  3.1062225e-002  1.1007924e-001  3.2256692e-001  1.9932157e-002  2.6807454e-002  5.7610117e-003  1.9285219e-002  5.2761405e-002  1.2476915e-001  4.5797855e-002  1.0853312e-001
  5.9679639e-001  6.2479356e-003  1.1983729e-002  4.4272441e-002  2.5024937e-002  6.2583871e-002  3.4281615e-003  1.6340488e-003  9.9014048e-002  2.4512262e-002  1.8253396e-002  4.9507174e-002  1.2140162e-002  2.5627245e-002  1.8974197e-002
  1.4829416e-003  2.9923908e-003  5.4705123e-002  1.0589508e-003  2.9604796e-002  1.8437493e-002  1.4239250e-002  1.7079096e-003  4.5626498e-004  6.4987716e-002  1.8497581e-003  7.0756954e-003  1.4839874e-002  3.7361684e-003  7.8282567e-001
  1.4536904e-002  1.0849015e-001  3.5142593e-002  6.8662280e-003  8.1838812e-002  4.3887554e-002  5.1217578e-002  9.9089137e-002  2.8623843e-002  5.9059518e-003  3.1200631e-001  4.6943232e-002  2.1961146e-002  5.5829763e-002  8.7660791e-002
  4.9344809e-002  1.7792247e-002  2.7044318e-001  1.0363192e-001  1.4389771e-002  1.3095025e-001  3.5907996e-002  2.2813432e-002  8.1488689e-003  5.3465996e-002  6.6686925e-002  1.1883476e-001  9.9156329e-002  1.6086938e-003  6.8248215e-003
  1.3237036e-003  9.2923865e-001  1.0056424e-002  1.1531722e-002  1.0666147e-003  4.0436589e-003  2.8076635e-003  7.8819824e-004  2.2508038e-003  4.4702452e-003  7.9699009e-004  1.0496747e-003  9.2296430e-003  2.0554425e-002  7.9158266e-004
  1.7873829e-002  3.3635176e-003  5.6259433e-003  2.7160267e-002  2.0935163e-002  3.7249329e-001  2.0060566e-003  2.7821141e-001  2.0852344e-003  3.7151918e-002  9.0833710e-003  1.2022522e-001  5.1625857e-002  4.1444607e-002  1.0714313e-002
  2.8578765e-002  2.4450153e-003  1.8191916e-003  8.4298129e-003  2.6765274e-002  7.8866047e-003  1.6755838e-002  2.8378961e-003  1.5827410e-002  9.5776538e-003  1.3458101e-001  1.0620063e-002  7.0384311e-001  2.6153212e-003  2.7417035e-002
  2.8807495e-003  2.9873983e-003  4.8595288e-004  1.0764452e-002  1.2044684e-002  4.0016675e-003  1.7877262e-003  6.8241838e-001  8.5496171e-003  6.9323559e-003  9.2447328e-004  2.5581698e-001  8.6012284e-003  7.7601471e-004  1.0283226e-003
