  1.0701408e-001  9.0732858e-002  8.5325621e-002  1.1930498e-001  5.9762246e-001
  9.3874891e-001  1.9375112e-002  1.2601222e-002  1.6271729e-002  1.3003028e-002
  4.4788373e-002  2.8689635e-001  5.8464485e-001  3.6709817e-002  4.6960603e-002
  1.8581596e-001  9.2499934e-002  7.9927514e-002  4.8542121e-001  1.5633538e-001
  6.0643271e-002  2.1272970e-001  2.5838518e-002  4.0472982e-002  6.6031553e-001
  3.7545644e-002  5.6871691e-002  3.7804395e-001  1.0826054e-001  4.1927817e-001
  2.6106216e-001  1.0244948e-001  2.7611265e-001  9.8554474e-002  2.6182123e-001
  5.4039180e-001  2.0747412e-001  4.1888028e-002  6.4720799e-002  1.4552525e-001
  1.8204813e-002  3.4000443e-002  8.1956544e-001  2.3572965e-002  1.0465634e-001
  9.1789448e-002  2.8724503e-001  3.2188289e-002  2.7537422e-001  3.1340301e-001
  1.9171181e-002  1.3616585e-001  5.7174745e-001  2.0975229e-001  6.3163226e-002
  2.6530191e-001  4.9780744e-001  1.1702909e-001  6.5170016e-002  5.4691541e-002
  6.1917567e-002  6.4841885e-001  1.1361681e-001  7.5832934e-002  1.0021384e-001
  1.9917084e-001  1.7920503e-001  4.7972361e-002  3.5806674e-001  2.1558503e-001
  7.0927061e-002  6.8939382e-001  1.3924564e-001  9.2393900e-002  8.0395703e-003
  2.7050698e-001  1.2688637e-001  3.6362406e-001  1.1832636e-001  1.2065623e-001
  1.8396341e-001  9.2797397e-002  1.7133546e-001  1.8181344e-001  3.7009029e-001
  5.4765382e-002  2.2026308e-001  1.5106230e-001  3.9671725e-002  5.3423752e-001
  3.4568783e-002  7.1703064e-003  6.3220005e-001  2.9883488e-001  2.7225983e-002
  1.1943911e-001  6.3690018e-002  1.1988979e-001  5.8426769e-001  1.1271339e-001
  4.6416835e-002  2.2958167e-001  5.1993347e-002  6.0767105e-001  6.4337099e-002
  2.7732397e-002  8.1082675e-002  4.7382007e-002  6.8233767e-002  7.7556915e-001
  3.3369366e-002  4.8317795e-001  1.2004485e-001  1.7728238e-001  1.8612546e-001
  3.5186077e-002  6.3772610e-002  4.8340240e-002  8.4232316e-001  1.0377912e-002
  1.0784714e-001  6.4132818e-001  7.1671109e-002  9.0446558e-002  8.8707019e-002
  3.9823333e-002  8.2232106e-002  7.2002878e-001  8.1025873e-002  7.6889906e-002
  4.0896169e-002  1.6271342e-002  1.1005185e-002  9.1219554e-001  1.9631768e-002
  1.5040455e-001  4.5076053e-001  2.1144962e-002  3.1867854e-001  5.9011423e-002
  6.7454845e-001  1.0073343e-001  1.0138906e-001  6.4412689e-002  5.8916374e-002
  2.1046515e-002  1.9069628e-001  7.2962207e-001  3.5598041e-002  2.3037099e-002
  7.8671792e-002  3.2178084e-001  2.4842687e-001  1.3425842e-001  2.1686209e-001
  2.2169791e-001  6.3971428e-002  4.1433474e-002  5.6919686e-002  6.1597750e-001
  3.5496449e-002  5.1547170e-001  4.1028912e-001  2.2415533e-002  1.6327199e-002
  1.3526050e-002  4.9725619e-002  8.7972518e-001  1.3082114e-002  4.3941034e-002
  1.2554034e-001  3.7763678e-001  1.1568375e-001  2.9606851e-001  8.5070622e-002
  3.3644818e-001  3.0999609e-001  9.8248940e-002  1.7070451e-001  8.4602276e-002
  1.2292949e-001  1.2104525e-001  1.7555745e-001  2.4934940e-001  3.3111841e-001
  1.8323669e-001  2.1068133e-001  3.0791526e-001  2.3223148e-001  6.5935238e-002
  1.8823613e-001  2.1474043e-001  2.0562992e-001  1.7814906e-001  2.1324447e-001
  5.8219326e-002  7.8208732e-002  4.1078650e-002  2.1371147e-001  6.0878182e-001
  1.1185240e-001  4.9143619e-002  2.4907083e-002  6.3267783e-001  1.8141906e-001
  4.7096877e-002  3.1931794e-001  6.1199812e-002  2.7771198e-002  5.4461418e-001
  1.3337464e-001  1.0861969e-002  7.5315420e-001  9.5648992e-002  6.9602055e-003
  2.2268280e-002  2.5354692e-002  2.9434197e-002  9.5789067e-002  8.2715376e-001
  5.1588583e-001  3.3089045e-002  5.7773147e-002  2.4067858e-001  1.5257340e-001
  1.5221970e-001  5.9539916e-002  3.8724918e-002  1.9771320e-002  7.2974414e-001
  2.2952692e-002  8.9387758e-001  9.5116129e-003  1.7088861e-002  5.6569250e-002
  3.1498972e-002  1.0273045e-001  7.1460477e-001  1.2463421e-001  2.6531602e-002
  7.0897757e-002  1.1460802e-001  2.4588071e-001  2.5380320e-002  5.4323319e-001
  1.8044823e-001  3.4045190e-001  5.0109744e-002  4.6162486e-002  3.8282764e-001
  8.5728894e-001  1.7711962e-002  4.5359465e-002  5.3377214e-002  2.6262421e-002
  5.8893779e-003  9.5194198e-001  1.7501970e-002  1.8626896e-002  6.0397753e-003
  6.8202750e-003  9.7958789e-001  7.2369749e-003  1.7215255e-003  4.6333395e-003
  1.0880767e-001  1.7491759e-001  4.1740322e-001  9.3393817e-002  2.0547770e-001
  2.9769614e-002  6.4754057e-002  1.0310510e-001  7.3689165e-001  6.5479583e-002
  2.9038619e-003  1.3512037e-003  4.5919319e-003  9.9077576e-001  3.7724502e-004
  2.5792415e-001  4.6467889e-001  7.8078560e-002  4.8401184e-002  1.5091722e-001
  8.8831501e-002  7.2282652e-001  2.8758615e-002  1.4782436e-001  1.1759010e-002
  2.4951062e-001  7.7014133e-002  3.8854553e-001  2.1494220e-001  6.9987525e-002
  9.0633219e-002  7.0846552e-002  3.8645065e-001  1.9985204e-001  2.5221754e-001
  9.6369955e-002  6.7502557e-002  5.2189807e-001  2.3925208e-002  2.9030421e-001
  4.1701414e-001  1.1264210e-001  1.0210260e-001  3.2853245e-001  3.9708708e-002
  9.2168873e-002  2.2075889e-001  5.2176105e-002  1.2598239e-001  5.0891373e-001
  4.6136869e-001  1.2270669e-001  3.3029541e-001  3.5267410e-002  5.0361801e-002
  1.1408695e-002  3.2013958e-002  1.7276229e-002  8.6967457e-001  6.9626551e-002
  3.9464546e-001  2.1365265e-001  2.2270915e-001  8.0764607e-002  8.8228134e-002
  1.5210291e-001  1.9599264e-001  1.8675338e-001  3.8522535e-001  7.9925719e-002
  4.7434513e-002  1.8527781e-001  6.5567829e-002  6.5201572e-001  4.9704128e-002
  9.2599569e-001  1.5058830e-002  4.1825114e-002  1.3653494e-002  3.4668726e-003
  3.3715990e-002  2.9270160e-002  8.5880088e-001  5.3514722e-002  2.4698248e-002
  5.3023131e-002  1.7289303e-001  2.5812421e-002  6.9453419e-001  5.3737229e-002
  3.5313514e-001  3.5646931e-001  7.7504938e-002  1.2182181e-001  9.1068793e-002
  1.4589213e-001  1.3818710e-002  4.8247998e-001  2.2479626e-001  1.3301292e-001
  1.1808022e-001  2.0452504e-002  4.9931789e-002  4.5328330e-002  7.6620716e-001
  5.4506100e-002  6.3446293e-001  9.2481674e-003  4.1470069e-002  2.6031273e-001
  1.9762428e-001  5.9928974e-001  9.9972641e-002  1.9245103e-002  8.3868239e-002
  7.6487564e-002  7.1218487e-001  4.2495193e-002  5.4749666e-002  1.1408271e-001
  8.8640909e-002  5.9572027e-001  1.5394213e-001  9.7897444e-002  6.3799245e-002
  6.0444539e-002  1.4596601e-001  1.5141792e-001  8.5886868e-002  5.5628466e-001
